Compound,m/z,z,p value,specificity,areas
Sel Score: 0.33 RTime: 2856.139,437.2216,4.0,0.35656491330542295,Unclear,"[6417955.974135734, 7547195.851212269, 3693856.967193805, 5978399.583275191, 22104245.180642687, 7768265.104903358]"
Sel Score: 0.33 RTime: 2573.461,445.4742,4.0,0.046314276008157684,WDR5,"[4509642.794227846, 6574492.7786749285, 3503509.7395171127, 11258073.633999923, 11240288.331113381, 7122093.454267928]"
Sel Score: 0.33 RTime: 3992.521,431.9865,2.0,0.33429816220712144,Unclear,"[2243863.071063221, 1300964.1854773662, 739884.8056675476, 1404420.9137378156, 5188401.573802673, 2107805.0921075386]"
Sel Score: 0.33 RTime: 2948.715,451.7484,2.0,0.28325356824972714,Unclear,"[4097227.409610345, 7101980.771109662, 2314334.6145686945, 14790823.5876513, 8932007.047908286, 3721284.472984159]"
Sel Score: 0.33 RTime: 3750.876,598.2993,3.0,0.28503165497156724,Unclear,"[3332415.9637612784, 2616096.003247361, 4291082.569076345, 3491474.523352865, 5642544.966402357, 11661580.233725345]"
Sel Score: 0.33 RTime: 2520.614,399.9673,2.0,0.14974495438127725,Unclear,"[1324800.3808167346, 5754121.08402721, 4521611.819010986, 11346846.194275701, 6503034.278479272, 5715290.795977196]"
Sel Score: 0.33 RTime: 2478.684,435.2359,4.0,0.32349184497962,Unclear,"[4824570.8827781845, 8727720.347098013, 15461171.369076725, 17933632.214714263, 33654505.138081156, 7351804.820280373]"
Sel Score: 0.33 RTime: 3323.247,412.4673,4.0,0.3563202132418778,Unclear,"[2681481.1297241347, 2898373.5085802805, 2044290.2381537885, 3234299.8858980173, 9561690.479291571, 2692480.963947108]"
Sel Score: 0.33 RTime: 3227.654,437.9909,4.0,0.41967439276213087,Unclear,"[2925476.639769123, 6944970.747533961, 7981311.285648088, 11289433.483724067, 22966628.038750507, 2010076.7687622472]"
Sel Score: 0.33 RTime: 3342.293,446.729,2.0,0.13049195347130893,WDR5,"[6340046.214706181, 3366547.3218235034, 1885925.1017546016, 5333983.603946129, 7360237.306802265, 10857084.553085314]"
Sel Score: 0.33 RTime: 4913.503,579.6233,3.0,0.4005545139836871,Unclear,"[1240080.0639648265, 2464425.410844238, 2828767.6730969953, 2668428.211264592, 8637656.16032947, 1967014.8530678896]"
Sel Score: 0.33 RTime: 1658.329,351.8008,5.0,0.1880534858141399,Unclear,"[10264.0, 3308357.318623523, 3014516.5545936264, 5720715.980492764, 2732750.605382968, 4413478.336192513]"
Sel Score: 0.33 RTime: 4047.485,466.7406,2.0,0.1279803163901043,WDR5,"[3136887.1912482185, 3198054.627001909, 2226306.5471451944, 3376330.769241931, 6936986.023846087, 7081456.112591324]"
Sel Score: 0.33 RTime: 1460.208,358.5918,5.0,0.25607288748655227,Unclear,"[5417469.911652534, 1517673.6897426413, 2117304.510448322, 8468695.642341917, 2301545.500868712, 7623753.040436915]"
Sel Score: 0.33 RTime: 2701.753,429.4743,2.0,0.12293715830724347,WDR5,"[6635207.925731596, 6322803.844183154, 1878365.0904842159, 10940133.002373638, 13073225.03456847, 6133446.940932592]"
Sel Score: 0.33 RTime: 3622.877,423.7132,2.0,0.06304753762070711,WDR5,"[4635098.130546313, 2111065.7854284868, 2684936.763917722, 5584752.358362364, 5241538.027876997, 8342635.511093426]"
Sel Score: 0.33 RTime: 2616.029,450.9996,4.0,0.29354347426748084,Unclear,"[5693328.246437342, 5207973.703984193, 4578526.435164929, 10218273.422396442, 17163851.559832804, 4082722.1232851855]"
Sel Score: 0.33 RTime: 2829.112,411.7202,4.0,0.0674876435141221,WDR5,"[3910535.377684476, 7342746.622724796, 3003109.8153985175, 12319208.216391727, 9348849.929296931, 7311403.430722555]"
Sel Score: 0.33 RTime: 2611.522,415.2218,2.0,0.24368680282716682,Unclear,"[7211199.163220944, 7619977.261768814, 6146958.2138966555, 18390858.08649063, 18903572.39565462, 5362717.798294426]"
Sel Score: 0.33 RTime: 2770.699,442.2419,2.0,0.1449727316681949,Unclear,"[5130530.9663120555, 4665363.677938768, 10784116.83323222, 7630279.780540385, 17740114.283615027, 16477430.787309702]"
Sel Score: 0.33 RTime: 3193.978,441.972,4.0,0.06886933305911548,WDR5,"[4439496.413233665, 8755988.130233103, 2963101.9034342864, 9720070.910093717, 10916468.331973093, 12223538.481748711]"
Sel Score: 0.33 RTime: 3890.007,447.7222,2.0,0.03474094814475596,WDR5,"[3435203.53615275, 3828549.267525926, 4151132.5341458265, 8144295.922974631, 8919125.572589519, 6149921.236305986]"
Sel Score: 0.33 RTime: 1817.67,415.9976,2.0,0.18436491647288292,Unclear,"[838024.2430826783, 3335954.2001428674, 777542.0052391386, 2263476.393699944, 4406347.025598511, 3401527.028814064]"
Sel Score: 0.33 RTime: 3531.687,475.9834,4.0,0.32277096925629034,Unclear,"[3141405.2316757445, 2336139.104865884, 1343763.7770279108, 8236257.150393181, 3054242.024879475, 2585462.6678186785]"
Sel Score: 0.33 RTime: 3986.798,553.2899,3.0,0.0198916565868109,WDR5,"[5712438.510228192, 2993739.3136972403, 5620098.199448668, 9046954.160329511, 9873675.79467721, 10225430.150450213]"
Sel Score: 0.33 RTime: 4536.691,540.9679,3.0,0.20156220928465815,Unclear,"[1073900.6135534532, 2655618.950934351, 1931935.7022579492, 5888708.142512256, 3357177.4685184537, 2277126.9019399453]"
Sel Score: 0.33 RTime: 2150.488,397.2127,2.0,0.4478024928185373,Unclear,"[6350574.11274455, 1785295.6633022204, 5470413.0859034015, 5284603.320264532, 19112040.25084207, 3299579.282693186]"
Sel Score: 0.33 RTime: 3171.857,433.2256,4.0,0.185594687139006,Unclear,"[6639948.953870182, 3688961.506104319, 11400147.303820532, 19436139.45115165, 17710575.590494704, 7086034.881505609]"
Sel Score: 0.33 RTime: 4192.891,452.7359,2.0,0.08098926342922336,WDR5,"[3636870.1021101815, 2337986.946449594, 3143814.88347869, 4178161.910219303, 7687693.203452292, 6697333.203566962]"
Sel Score: 0.33 RTime: 2514.22,461.7309,2.0,0.17750279617425477,Unclear,"[3702179.485088614, 4815935.757893135, 5018204.662074893, 6116849.845445053, 13721273.50138894, 7720105.428672012]"
Sel Score: 0.33 RTime: 1723.61,434.9933,2.0,0.0798155519303485,WDR5,"[2852331.017161091, 9366375.057530493, 4576701.563628742, 13008942.407570919, 10143517.67549337, 11049806.150181884]"
Sel Score: 0.33 RTime: 2529.216,442.9965,2.0,0.11356962258529886,WDR5,"[6161573.219237877, 2349101.4424956217, 2631521.3559030616, 4883925.867037553, 9826757.516920093, 7980013.0913861515]"
Sel Score: 0.33 RTime: 2639.625,413.7254,2.0,0.22273323519764765,Unclear,"[4738823.608240752, 6203382.878284792, 3286594.960785953, 9791777.230818814, 14551773.941408234, 4636267.774349254]"
Sel Score: 0.33 RTime: 2592.65,444.9931,4.0,0.35288421250449786,Unclear,"[9622464.862214455, 5109791.343514986, 2852822.5285837166, 11504634.626919864, 20840493.139816266, 3473654.635365661]"
Sel Score: 0.33 RTime: 3689.938,610.6342,3.0,0.3322054376809623,Unclear,"[1158431.4792476678, 2445441.3012196673, 1636039.3677755366, 3720181.5172728254, 5949905.367483231, 1003950.4726281645]"
Sel Score: 0.33 RTime: 2438.086,436.752,2.0,0.4799965568918301,Unclear,"[4312080.0217720885, 3294325.1823519883, 1656341.623949361, 3636660.1810492636, 13600737.640250228, 1631612.853988648]"
Sel Score: 0.33 RTime: 5345.28,563.6349,3.0,0.0632319891178705,WDR5,"[1278478.985878315, 1108188.1917224638, 1011499.9534663887, 2163414.835391111, 2935868.145737494, 1824035.3109489165]"
Sel Score: 0.33 RTime: 1966.086,407.492,2.0,0.18498118679559344,Unclear,"[1060571.0332660354, 2625767.5585016874, 2661795.996545554, 5982016.090926287, 2129724.3208955745, 4822363.585592564]"
Sel Score: 0.33 RTime: 4436.475,550.2904,3.0,0.13810977957713988,Unclear,"[2357436.280131178, 6875153.0194709115, 2213550.65308047, 8272587.699886822, 10081327.783314701, 4969172.594511379]"
Sel Score: 0.33 RTime: 2770.46,428.4768,4.0,0.21586911631983885,Unclear,"[11430528.558679378, 6515459.865844255, 4158334.7349374737, 23369715.154744297, 12964169.553102955, 8707765.887401996]"
Sel Score: 0.33 RTime: 3048.531,433.9635,2.0,0.253116468049112,Unclear,"[3244693.042632608, 9743407.05695537, 7535166.155471043, 22715903.04482542, 7681191.107973384, 11437739.601984164]"
Sel Score: 0.33 RTime: 2575.57,394.7147,4.0,0.48505553070370744,Unclear,"[3329387.586961982, 2957933.6234204154, 916547.7213278983, 10079159.674834864, 10105.0, 4595188.391269404]"
Sel Score: 0.33 RTime: 2565.305,438.9687,4.0,0.3198342374776502,Unclear,"[2323103.509579788, 3848682.0921199895, 2848953.354171264, 4741395.632297658, 10780391.049396813, 2870697.2383748116]"
Sel Score: 0.33 RTime: 1442.081,364.0021,5.0,0.30936644273868363,Unclear,"[3714070.908326468, 5888021.927412947, 2800698.5887762825, 9189533.076777874, 2559498.6509024706, 13544091.970110863]"
Sel Score: 0.33 RTime: 3960.873,502.2628,2.0,0.11691563690153219,WDR5,"[3404928.8454181105, 2651342.690046596, 790602.8869746954, 5854096.26014922, 5200565.336384342, 2908844.6970342943]"
Sel Score: 0.33 RTime: 4079.557,449.4848,2.0,0.21009772426488774,Unclear,"[2042338.1649334135, 5114500.873463565, 2950838.840153275, 7481755.377373662, 9930785.168938966, 3202961.414231158]"
Sel Score: 0.33 RTime: 1728.441,432.4723,2.0,0.014489080672056925,WDR5,"[2518204.169008937, 2939177.635269688, 3578205.792159552, 5270946.351193365, 7174132.613355884, 5985606.253386087]"
Sel Score: 0.33 RTime: 2206.337,431.4865,2.0,0.21982117404851284,Unclear,"[2509459.1981977704, 8218750.059718005, 5712113.29874774, 16541268.3274674, 11764726.51359036, 5229370.9631632045]"
Sel Score: 0.33 RTime: 1515.053,453.7411,2.0,0.28405708317623857,Unclear,"[1557990.3525742316, 3888985.2133437335, 3714996.601335373, 2562727.1197326593, 10182085.055575656, 5944299.922588199]"
Sel Score: 0.33 RTime: 3218.797,453.4723,2.0,0.19307933528269586,Unclear,"[4339596.535127095, 2058609.5212892361, 4034682.562081759, 3390606.9080877504, 9872904.804329144, 8022801.415015569]"
Sel Score: 0.33 RTime: 1415.403,434.9848,2.0,0.3096211033571774,Unclear,"[3837617.831004698, 3375052.7622872163, 6749763.1469010515, 16698621.243778648, 5862278.319517721, 5928447.174185304]"
Sel Score: 0.33 RTime: 1644.054,401.2144,4.0,0.21394320408162032,Unclear,"[2028556.8047940817, 7594989.331860728, 1437642.7822436194, 7122108.3796921875, 4819685.00107921, 10628401.510717982]"
Sel Score: 0.33 RTime: 2746.367,439.0031,2.0,0.5003009875246213,Unclear,"[2502415.9025111105, 4041041.80334534, 3295934.3405560697, 1704232.3426217586, 14995150.241802093, 3380996.7468362325]"
Sel Score: 0.33 RTime: 2884.08,454.4953,4.0,0.15255819228636294,Unclear,"[3617751.0007915637, 8277922.811666747, 3405174.7063427656, 10787108.363187699, 14409615.88150316, 6029759.5940341875]"
Sel Score: 0.33 RTime: 4138.082,456.4983,2.0,0.12403991550827859,WDR5,"[1803515.231306011, 1296795.6682689388, 812744.3030752079, 3083003.0251629082, 3366048.1684422726, 1537112.6219693709]"
Sel Score: 0.33 RTime: 2565.003,468.9954,4.0,0.27218712811525597,Unclear,"[2377420.7126526204, 2717822.7040532185, 2246025.9054359547, 1641897.9084344353, 7154632.314819184, 6186949.441509786]"
Sel Score: 0.33 RTime: 3440.228,446.24,4.0,0.1421211980264547,Unclear,"[7182479.489008962, 5623364.405948433, 1789600.5174652566, 9507016.74855305, 13922241.80882265, 6362755.686487921]"
Sel Score: 0.33 RTime: 2851.252,429.4616,2.0,0.2246954641388059,Unclear,"[5288059.731792214, 4896491.013831327, 3644312.4428036166, 5306255.274993324, 14730230.29760962, 8191383.4883178575]"
Sel Score: 0.33 RTime: 3438.049,538.9596,3.0,0.1614932914439922,Unclear,"[3514681.284508735, 2858541.6336041973, 3870509.51074873, 3681691.017198274, 8245344.607409528, 8982880.705906564]"
Sel Score: 0.33 RTime: 3935.354,469.2381,2.0,0.0621512202416171,WDR5,"[2620399.621679712, 2040817.1486782792, 5370984.038191697, 6912552.450607198, 8283757.752948187, 5289182.940189293]"
Sel Score: 0.33 RTime: 2104.884,454.2509,2.0,0.4114074663716871,Unclear,"[1752417.3638395716, 2431656.4032466216, 3637360.247907651, 10532301.856857028, 3399962.9107398824, 2041205.7958197629]"
Sel Score: 0.33 RTime: 3753.152,443.479,4.0,0.14643570626850896,Unclear,"[5727643.704475254, 2035063.814869116, 2699031.294841178, 8720957.885510432, 8741257.124242501, 3907696.0867180456]"
Sel Score: 0.33 RTime: 2705.213,432.749,2.0,0.41609881096204876,Unclear,"[3330554.4321062383, 3787965.831156511, 4319267.915749237, 15379328.28334126, 5600728.629282277, 2383760.081725966]"
Sel Score: 0.33 RTime: 2201.665,419.9746,4.0,0.18997783068419002,Unclear,"[6697507.892865888, 3245211.710398463, 2423796.8614242966, 12248522.719391655, 8525138.737225607, 4487361.4390063435]"
Sel Score: 0.33 RTime: 3123.405,464.7437,2.0,0.22176005568828658,Unclear,"[2497483.668291076, 4979171.893845975, 2627622.767817198, 4106820.767920942, 5663890.554700324, 10871206.075182775]"
Sel Score: 0.33 RTime: 3432.72,546.6115,3.0,0.13550947912210173,Unclear,"[3490106.9570789896, 6088506.022159022, 1732953.2278232193, 7656243.844144125, 10574971.569919096, 4880211.269406286]"
Sel Score: 0.33 RTime: 3398.679,445.2243,2.0,0.24034553261485073,Unclear,"[3997657.071495594, 5475330.988181423, 4626593.568977433, 8118494.585255855, 15350135.426942045, 5341858.273589982]"
Sel Score: 0.33 RTime: 1325.516,344.9995,5.0,0.27331190417211604,Unclear,"[6399740.008680763, 5850340.359293745, 1326413.2190549492, 14624431.402473118, 3754943.6766577996, 9367883.339572811]"
Sel Score: 0.33 RTime: 2235.157,424.9667,2.0,0.0948770281475039,WDR5,"[7555491.1419243505, 4325391.487755833, 7198776.015317372, 10647934.0939646, 10518022.741876803, 17829215.97422479]"
Sel Score: 0.33 RTime: 2535.884,427.2109,2.0,0.20513035234165453,Unclear,"[2606501.644438186, 3142015.512152988, 1440128.5884222256, 7425614.167673965, 2656581.6990399747, 4610022.116641105]"
Sel Score: 0.33 RTime: 3916.459,439.2266,2.0,0.24642239925731127,Unclear,"[3136998.856191306, 10285.0, 7180198.111134363, 8439865.433254126, 8822925.324429417, 3845309.7130481955]"
Sel Score: 0.33 RTime: 3421.372,480.7519,2.0,0.17167893282201238,Unclear,"[2112083.9770941753, 1363820.857764215, 2411893.1654274715, 5852773.11163675, 3815755.3133126707, 2367829.974927158]"
Sel Score: 0.33 RTime: 2576.518,439.9943,4.0,0.13734543291391837,Unclear,"[3933389.005777478, 11652467.012018919, 5364229.332717352, 19862611.89445665, 13671509.303245861, 9299572.53518649]"
Sel Score: 0.33 RTime: 3650.725,577.6208,3.0,0.16712738929920026,Unclear,"[2227778.5064905575, 9541326.011992926, 4102909.013059148, 6104102.271990404, 12167798.676870788, 14179580.793160344]"
Sel Score: 0.33 RTime: 2380.111,433.989,2.0,0.024430175004482378,WDR5,"[5370101.321019288, 4789191.371033011, 5788822.492686585, 12806675.981516302, 9395296.19065722, 10406376.823872682]"
Sel Score: 0.33 RTime: 2915.045,412.9677,4.0,0.17498053204259983,Unclear,"[5659977.808322803, 4542076.783650971, 3988971.141859726, 9877144.208455807, 13784534.82217353, 5361887.367648399]"
Sel Score: 0.33 RTime: 3116.707,452.4699,4.0,0.18451497839285258,Unclear,"[2484664.662323203, 3480778.104711307, 5310568.515748468, 11428672.132559583, 7221373.847265205, 4411786.121107301]"
Sel Score: 0.33 RTime: 2533.838,462.2356,2.0,0.06581656869819748,WDR5,"[2853772.309243054, 3160347.0104950005, 6671264.832408046, 10231130.468520299, 9558087.571802812, 6155895.980820747]"
Sel Score: 0.33 RTime: 3343.93,438.2411,4.0,0.04818872696232311,WDR5,"[2379740.8413326554, 2746977.6525297784, 5354417.05194054, 7294627.970348027, 8626014.319661941, 5521639.71534125]"
Sel Score: 0.33 RTime: 3325.488,429.7184,2.0,0.293486612333344,Unclear,"[8244901.521715895, 1703291.0703554945, 3197605.017170795, 8031636.834342872, 14778443.465238452, 4094973.834611014]"
Sel Score: 0.33 RTime: 3736.925,418.7242,4.0,0.18192562008087926,Unclear,"[1289745.287328356, 1912566.6759419646, 1517831.4697163887, 3281219.435898872, 4635962.119668331, 1749361.3056514708]"
Sel Score: 0.33 RTime: 1761.005,413.9649,4.0,0.32235491387429077,Unclear,"[1837805.2218521603, 1774671.5050411304, 2893867.408667239, 7932677.668836174, 2500173.0343728694, 2893442.831435045]"
Sel Score: 0.33 RTime: 3416.753,450.9796,4.0,0.2511446666484081,Unclear,"[5541299.568862433, 4774902.917289655, 4455283.858715132, 4316782.665127755, 15516356.082003841, 10423551.808703372]"
Sel Score: 0.33 RTime: 4051.015,453.4699,4.0,0.06965271232474496,WDR5,"[3608570.269329487, 2659538.459635408, 1260633.867058895, 6749562.327772459, 4498406.494214075, 4174006.233588948]"
Sel Score: 0.33 RTime: 3143.296,436.2254,2.0,0.24298514017698197,Unclear,"[14084001.764187168, 5552466.547881583, 3576899.9982901616, 17986998.23465669, 22896808.21623376, 6672057.758920327]"
Sel Score: 0.33 RTime: 2279.369,435.2444,4.0,0.09950386884744254,WDR5,"[6582455.907153823, 3110616.3825826114, 4729970.027857378, 6801761.637532569, 13337265.47931949, 9412234.833191192]"
Sel Score: 0.33 RTime: 1811.23,431.994,2.0,0.012735031946381203,WDR5,"[5121807.566947135, 4509158.265937896, 3032716.830033326, 8353655.738819016, 7466386.4983857265, 10126714.700186731]"
Sel Score: 0.33 RTime: 3059.954,470.9884,2.0,0.08675709641702518,WDR5,"[3232708.26569686, 3969100.47754715, 5229735.057620817, 9241077.010960663, 5595697.348899593, 10635803.358250858]"
Sel Score: 0.33 RTime: 3183.807,433.7431,2.0,0.09741979946727625,WDR5,"[6215240.9521123925, 3325140.5263580857, 2144998.4447134263, 10591776.206034774, 5624508.28622257, 7729413.936511322]"
Sel Score: 0.33 RTime: 1934.465,434.2423,4.0,0.09674474372524018,WDR5,"[2276420.6535942056, 5627874.257311217, 2435531.731001525, 6041224.339429447, 5587648.870305929, 9561460.784556385]"
Sel Score: 0.33 RTime: 1717.761,431.7284,2.0,0.07891156912042804,WDR5,"[3278254.6132756937, 3915237.163597143, 3195214.7134701847, 6646664.832472673, 5409298.764763266, 9237662.953989986]"
Sel Score: 0.33 RTime: 4959.973,537.9482,3.0,0.4177584138881766,Unclear,"[527733.6054581725, 1474582.609061301, 1332474.9685869268, 2121018.6553781796, 4342051.778850949, 375400.4896700835]"
Sel Score: 0.33 RTime: 3289.768,458.228,4.0,0.1397959322855576,Unclear,"[2916489.907819888, 5917882.546664386, 4556430.023761394, 13296562.03925366, 7398936.023760824, 6764545.578406829]"
Sel Score: 0.33 RTime: 1443.257,397.9628,4.0,0.08621069686813435,WDR5,"[5666828.698790535, 5526770.06319774, 1149439.520869864, 6362002.505364228, 10285057.825472318, 8665631.87813303]"
Sel Score: 0.33 RTime: 4147.574,453.4921,4.0,0.058946031824452134,WDR5,"[2172754.65243309, 2493081.4292643047, 2789202.1454500607, 5163177.166096033, 6290848.717177653, 3835334.9930125386]"
Sel Score: 0.33 RTime: 3493.921,432.9697,4.0,0.08981766861847157,WDR5,"[3264598.9979497604, 2690425.439573114, 3567957.7667960906, 6614640.897542523, 8396020.592919223, 4521151.63519179]"
Sel Score: 0.33 RTime: 2572.72,424.4879,2.0,0.2618458464435113,Unclear,"[4916602.368308609, 1298456.2999796967, 9732305.605488965, 14185683.890233211, 14470089.254450751, 4052868.4471633276]"
Sel Score: 0.33 RTime: 2372.281,455.2396,4.0,0.16618820480225036,Unclear,"[5272281.401748311, 9217145.074405342, 1162015.2583426475, 10260814.313818313, 7024081.832989249, 14824905.290003456]"
Sel Score: 0.33 RTime: 1618.582,456.4925,2.0,0.30258258285351775,Unclear,"[1114470.3664946503, 3161955.180426917, 3818910.0707591684, 6893770.879075968, 8232134.112036157, 1484036.248446816]"
Sel Score: 0.33 RTime: 1324.883,341.4021,5.0,0.06570225248305396,WDR5,"[3646509.9578511566, 1856616.3436398222, 3503074.4789841054, 4273399.436133493, 7644799.852471076, 6562067.60589296]"
Sel Score: 0.33 RTime: 2904.393,441.9866,4.0,0.46481147222307856,Unclear,"[6692087.051929997, 7306566.379584531, 5383989.504829518, 6697629.137106415, 28382215.32953253, 4696516.2876534555]"
