Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.74 RTime: 34.557 Area: 8812970.423729636 All areas: [6649377.707092054, 782557.4133509136, 1651345.8249040158, 7630849.504779637, 9888842.847454205, 8919218.918955065] p-value: 0.07346962612620019 original RTs: [2094.2506744039374, 2028.4845653199577, 2102.1406390972907, 1993.1086428835558, 0, 2143.2776597852844]",,(no adduct),418.7245,2.0,24,44
"Sel Score: 0.74 RTime: 46.145 Area: 11016928.813184643 All areas: [5868874.723605398, 3381030.6990564093, 2106389.527477395, 8441297.2180187, 13201072.103819994, 11408417.117715236] p-value: 0.016713143487744057 original RTs: [2779.8743233597147, 0, 0, 0, 0, 0]",,(no adduct),414.2138,4.0,36,56
"Sel Score: 0.74 RTime: 31.759 Area: 12209075.63468203 All areas: [5223764.148296195, 3413900.2047153413, 3948396.706659428, 11381768.166529018, 11420067.92758101, 13825390.809936065] p-value: 0.0021006809350971357 original RTs: [0, 0, 0, 1905.548549592679, 0, 0]",,(no adduct),416.4614,4.0,21,41
"Sel Score: 0.74 RTime: 64.732 Area: 9510947.351611711 All areas: [3044966.971365124, 1906390.6225151676, 4854518.577500833, 14312721.374686692, 8142163.1630581, 6077957.517090341] p-value: 0.11556198735685326 original RTs: [0, 0, 3893.92572202718, 0, 0, 0]",,(no adduct),450.9853,4.0,54,74
"Sel Score: 0.74 RTime: 21.706 Area: 4691319.995777291 All areas: [2828352.157518437, 1668000.7298656083, 346818.80013950967, 5288424.746111377, 2854499.0637547905, 5931036.177465706] p-value: 0.06364350652057682 original RTs: [0, 0, 0, 0, 1166.67828968978, 1334.2166340247954]",,(no adduct),327.5955,5.0,11,31
"Sel Score: 0.74 RTime: 62.827 Area: 11019166.630319834 All areas: [4612995.307438879, 3760959.9298747685, 3004909.862517841, 10335148.528397407, 15316991.181638623, 7405360.180923468] p-value: 0.08337473242497848 original RTs: [0, 3797.3126534019066, 0, 3764.396912490494, 0, 0]",,(no adduct),436.4765,4.0,52,72
"Sel Score: 0.74 RTime: 25.656 Area: 5529407.913896268 All areas: [1339539.9112258174, 1320160.4352974298, 3050341.4798461543, 4339667.840788884, 8424096.484023904, 3824459.416876016] p-value: 0.11638956074771024 original RTs: [0, 0, 0, 0, 1482.904216153053, 0]",,(no adduct),385.9742,4.0,15,35
"Sel Score: 0.74 RTime: 39.063 Area: 6277315.834382349 All areas: [2120016.0639779773, 2049546.9266345126, 2312846.4141051546, 8201096.55309263, 5328204.58806243, 5302646.361991987] p-value: 0.049636625961424256 original RTs: [2312.2399360118566, 2402.5113330559493, 0, 0, 0, 0]",,(no adduct),436.211,2.0,29,49
"Sel Score: 0.74 RTime: 48.925 Area: 14784535.746588236 All areas: [7942720.733736908, 3522513.1053731306, 3807389.234711644, 13436047.79910796, 20414654.750450987, 10502904.690205758] p-value: 0.0619682774335785 original RTs: [0, 0, 0, 2935.482786497276, 0, 0]",,(no adduct),431.2289,2.0,38,58
"Sel Score: 0.74 RTime: 33.898 Area: 4218612.447827421 All areas: [1183811.8493686833, 2389017.5108596133, 786068.3086088484, 3177038.5760156764, 5112849.455044929, 4365949.312421658] p-value: 0.021190306682208976 original RTs: [0, 0, 0, 0, 0, 1996.2680303922114]",,(no adduct),399.2078,4.0,23,43
"Sel Score: 0.74 RTime: 35.384 Area: 5527749.494117004 All areas: [2101028.7467611115, 1806561.5191072111, 1805009.9603969075, 6759224.0755266845, 6517872.2839101935, 3306152.122914136] p-value: 0.08166968517342925 original RTs: [0, 2138.343844390981, 0, 0, 0, 0]",,(no adduct),454.723,2.0,25,45
"Sel Score: 0.74 RTime: 34.386 Area: 5886552.505132199 All areas: [3458916.637220796, 918227.6803466448, 1706857.3401870732, 8473144.36069568, 5343346.904432772, 3843166.2502681473] p-value: 0.08639519774778068 original RTs: [0, 0, 0, 2063.1875705476696, 0, 0]",,(no adduct),417.2059,2.0,24,44
"Sel Score: 0.74 RTime: 33.954 Area: 2909807.227388727 All areas: [1051595.1685081362, 537891.1501829677, 1420769.7234300782, 3086665.224877145, 3399097.8826741553, 2243658.5746148797] p-value: 0.013612097332388934 original RTs: [0, 0, 0, 0, 0, 1999.6225299804853]",,(no adduct),353.8026,5.0,23,43
"Sel Score: 0.74 RTime: 63.812 Area: 5543633.842073298 All areas: [2893472.0412458563, 1535455.6552298442, 1306302.9224799145, 6001517.84642325, 7444152.653104294, 3185231.0266923485] p-value: 0.08572570418672248 original RTs: [0, 0, 0, 0, 3860.9442761755204, 3750.12798087096]",,(no adduct),431.9883,2.0,53,73
"Sel Score: 0.74 RTime: 62.498 Area: 8415608.685651712 All areas: [2163285.641689112, 4508101.69464717, 2035415.7048996799, 5041819.740490349, 10139753.323174281, 10065252.993290504] p-value: 0.06357225693419465 original RTs: [3761.8438937902083, 0, 0, 0, 0, 0]",,(no adduct),455.2438,4.0,52,72
"Sel Score: 0.74 RTime: 65.196 Area: 9245927.195087766 All areas: [3661415.553509996, 2795270.638406217, 3109498.2653231383, 12254248.2143457, 9175231.96179283, 6308301.409124774] p-value: 0.06882973017089346 original RTs: [0, 3934.9043151445435, 0, 0, 0, 0]",,(no adduct),591.2938,3.0,55,75
"Sel Score: 0.74 RTime: 66.488 Area: 4668499.8037676485 All areas: [1404882.5070990631, 1091319.1323649182, 2334449.097235796, 5529895.117995182, 5682021.812288109, 2793582.4810196557] p-value: 0.06716851630168438 original RTs: [4001.4199584240146, 0, 0, 0, 0, 0]",,(no adduct),472.7451,2.0,56,76
"Sel Score: 0.74 RTime: 123.403 Area: 1519986.6299950685 All areas: [606678.8398962232, 143847.0237202632, 822505.6368516036, 2143739.8424473484, 1419868.4039422914, 996351.6435955665] p-value: 0.07705434759124234 original RTs: [0, 0, 0, 7401.017427019314, 7430.088118839989, 7414.810381797321]",,(no adduct),608.0156,3.0,113,120
"Sel Score: 0.74 RTime: 40.232 Area: 5310595.593517245 All areas: [4042359.1949650683, 10184, 1444732.5351782574, 4740137.939766725, 5448727.321206956, 5742921.5195780555] p-value: 0.0904647611794529 original RTs: [0, 0, 0, 0, 2370.1600647478986, 0]",,(no adduct),394.9665,4.0,30,50
"Sel Score: 0.74 RTime: 28.291 Area: 13447069.806170218 All areas: [1801976.2393673158, 10002070.947176857, 2121758.302828189, 18602177.10905253, 14070830.08251558, 7668202.226942539] p-value: 0.10325578075671185 original RTs: [0, 1710.923672292537, 0, 0, 0, 0]",,(no adduct),435.7249,4.0,18,38
"Sel Score: 0.74 RTime: 61.207 Area: 11513273.090345616 All areas: [3507078.134654056, 2186433.3004094353, 6230237.873600712, 14126830.350063669, 5080662.463295811, 15332326.457677364] p-value: 0.1330285551886332 original RTs: [3788.8238306117546, 3586.462571747069, 0, 3675.470532939886, 0, 0]",,(no adduct),449.2325,4.0,51,71
"Sel Score: 0.74 RTime: 39.515 Area: 17902867.56927037 All areas: [5339524.379103266, 9647018.750833668, 3568617.327968712, 18350129.196205117, 12158041.678154197, 23200431.833451796] p-value: 0.04617671085812784 original RTs: [2381.6952341051997, 0, 0, 0, 0, 0]",,(no adduct),430.9703,4.0,29,49
"Sel Score: 0.74 RTime: 32.46 Area: 5193668.969770035 All areas: [1342974.698728627, 2178828.728577896, 1866772.9942904194, 5832807.121028343, 3511527.980809008, 6236671.807472752] p-value: 0.04800945973642539 original RTs: [1924.3564572796952, 0, 0, 0, 0, 1943.2276144436903]",,(no adduct),440.2521,2.0,22,42
"Sel Score: 0.74 RTime: 44.609 Area: 7001468.169907673 All areas: [1543842.2174647714, 2080502.5737614231, 3640349.584685121, 9347499.597635282, 7701680.243713495, 3955224.6683742413] p-value: 0.08789203908765335 original RTs: [0, 0, 2683.3569359316753, 0, 0, 0]",,(no adduct),413.7369,2.0,34,54
"Sel Score: 0.74 RTime: 45.5 Area: 5465509.641243571 All areas: [1690666.2977858908, 1692538.896850205, 2289794.712213138, 5503791.648712184, 6690831.791161112, 4201905.4838574175] p-value: 0.030675477252966325 original RTs: [0, 0, 0, 0, 0, 2697.850302964939]",,(no adduct),405.7055,2.0,35,55
"Sel Score: 0.74 RTime: 53.493 Area: 10610233.406596946 All areas: [4657453.985451753, 4028817.198286006, 2330050.800886717, 14052731.990508363, 10710927.461978378, 7067040.767304101] p-value: 0.06238160802295516 original RTs: [3221.0902980205738, 0, 0, 0, 0, 0]",,(no adduct),435.7336,2.0,43,63
"Sel Score: 0.74 RTime: 54.703 Area: 12502039.011750847 All areas: [3713910.753730024, 6944499.462295785, 2327893.399706616, 14584656.294386592, 16120486.874725759, 6800973.866140188] p-value: 0.08740674806614639 original RTs: [0, 0, 3290.585933904354, 0, 0, 0]",,(no adduct),453.7315,4.0,44,64
"Sel Score: 0.74 RTime: 51.617 Area: 14690248.671233332 All areas: [5069579.560782669, 6295308.522854435, 3894931.54879456, 13202765.968195766, 21667356.77300693, 9200623.272497296] p-value: 0.11586527166550653 original RTs: [3087.000626031613, 3104.3867532142754, 0, 3130.5895424115492, 0, 0]",,(no adduct),425.4865,2.0,41,61
"Sel Score: 0.74 RTime: 55.704 Area: 19210513.780885246 All areas: [10304510.658757484, 5426993.824558536, 4240825.889827381, 27459497.59393657, 21059652.40611428, 9112391.342604887] p-value: 0.13342811973724494 original RTs: [0, 3362.908530057303, 0, 0, 0, 0]",,(no adduct),438.7293,2.0,45,65
"Sel Score: 0.74 RTime: 42.267 Area: 13553704.043843897 All areas: [3526156.709448109, 5378121.304306613, 5189788.93616165, 11061146.838393593, 19317002.45992213, 10282962.833215967] p-value: 0.08656226114144178 original RTs: [0, 0, 0, 2536.0208454862604, 0, 0]",,(no adduct),438.7304,2.0,32,52
"Sel Score: 0.74 RTime: 51.687 Area: 11346211.674371472 All areas: [2967801.103686667, 5490772.002686575, 3343956.844480852, 12611814.66531258, 9493924.533421049, 11932895.824380782] p-value: 0.004254457674011774 original RTs: [0, 0, 0, 3045.046223404347, 3124.4042880892744, 0]",,(no adduct),452.7494,2.0,41,61
"Sel Score: 0.74 RTime: 59.396 Area: 6588577.492017117 All areas: [9736, 4226018.569174499, 2620522.001725768, 6454713.706012312, 3624653.8244753755, 9686364.945563665] p-value: 0.1227060899222903 original RTs: [0, 3585.390181786981, 0, 0, 0, 0]",,(no adduct),460.9754,4.0,49,69
"Sel Score: 0.74 RTime: 62.865 Area: 3948526.0350159085 All areas: [841672.9219693337, 1238321.3528960096, 2032378.7804501394, 2310676.984458719, 4867237.504926605, 4667663.615662401] p-value: 0.07146743756235428 original RTs: [0, 0, 0, 0, 0, 3748.0011582558936]",,(no adduct),450.2453,2.0,52,72
"Sel Score: 0.74 RTime: 33.292 Area: 5719288.293175791 All areas: [1818941.3049874722, 2734788.136249598, 1403614.071803588, 4973650.007919017, 6560946.812160754, 5623268.059447603] p-value: 0.0038090778404377933 original RTs: [0, 2012.303976026203, 0, 0, 0, 0]",,(no adduct),410.4917,4.0,23,43
"Sel Score: 0.74 RTime: 66.905 Area: 6486918.831593287 All areas: [4326566.728445747, 808145.570166548, 1622293.736372907, 6906134.602391645, 6308748.607445448, 6245873.284942769] p-value: 0.05281156074193854 original RTs: [3997.802588486616, 0, 0, 0, 0, 4021.1763952199503]",,(no adduct),470.7434,2.0,56,76
"Sel Score: 0.74 RTime: 44.517 Area: 5361810.757392614 All areas: [2363961.798893937, 1700870.1619354049, 1525083.9485669925, 6034054.657942025, 7233074.811495579, 2818302.8027402386] p-value: 0.11253000416059808 original RTs: [0, 0, 2677.7885619430526, 0, 0, 0]",,(no adduct),390.21,2.0,34,54
"Sel Score: 0.74 RTime: 81.568 Area: 3201055.247710047 All areas: [1402049.5418039628, 970029.806754105, 965189.3019738788, 4023777.4378973274, 2555972.0302063064, 3023416.2750265053] p-value: 0.030188596633684762 original RTs: [0, 0, 0, 0, 4886.293506799004, 0]",,(no adduct),538.9649,3.0,71,91
"Sel Score: 0.74 RTime: 53.717 Area: 7526041.962699239 All areas: [1942567.5415089065, 2772581.0974101326, 3131456.974061573, 4771792.400382307, 9104508.671031632, 8701824.81668378] p-value: 0.0629857874758343 original RTs: [0, 3243.1476511139886, 0, 0, 0, 0]",,(no adduct),582.6223,3.0,43,63
"Sel Score: 0.74 RTime: 32.815 Area: 11122796.055771679 All areas: [7676921.959304259, 2286158.8586885626, 1634927.3628882878, 11463594.804462023, 14849210.567661265, 7055582.79519175] p-value: 0.07194495961209123 original RTs: [0, 0, 0, 1968.8766844412821, 0, 0]",,(no adduct),429.7192,4.0,22,42
"Sel Score: 0.74 RTime: 31.985 Area: 7808276.297533895 All areas: [1339627.050506276, 3037826.651046014, 3765547.7356758877, 7671502.783873991, 8158777.526293116, 7594548.582434578] p-value: 0.015059487905859774 original RTs: [0, 1933.5526891529996, 0, 0, 0, 0]",,(no adduct),415.9676,4.0,21,41
"Sel Score: 0.74 RTime: 64.932 Area: 6222507.8877508445 All areas: [1510636.921672593, 2131690.268186736, 2848690.443361182, 5493154.067590273, 9233894.146086618, 3940475.4495756393] p-value: 0.11546730255186836 original RTs: [0, 3896.3512624750897, 0, 3833.091000027531, 0, 3959.053920044592]",,(no adduct),437.7293,4.0,54,74
"Sel Score: 0.74 RTime: 36.319 Area: 3169927.0002754363 All areas: [524394.9890290912, 1656018.6256550383, 1128423.255746693, 2188723.8152993512, 4701198.035906263, 2619859.149620695] p-value: 0.10108547295983293 original RTs: [0, 0, 0, 2179.1647022633883, 0, 0]",,(no adduct),394.7122,4.0,26,46
"Sel Score: 0.74 RTime: 60.956 Area: 8020556.551478795 All areas: [1648531.0852873884, 4754052.151430901, 1975094.0744688371, 7839521.034349577, 8591289.573728776, 7630859.04635803] p-value: 0.025921007612995546 original RTs: [0, 0, 0, 3646.6814180622428, 3704.444888010521, 3571.0385929080962]",,(no adduct),433.2401,2.0,50,70
"Sel Score: 0.74 RTime: 40.22 Area: 7181850.216200673 All areas: [4171988.7148374654, 1424203.5466015968, 1906825.334617272, 10161210.668511517, 5294280.159805352, 6090059.820285151] p-value: 0.06956869495484473 original RTs: [0, 0, 2419.3007422188643, 0, 0, 0]",,(no adduct),407.2068,2.0,30,50
"Sel Score: 0.74 RTime: 28.624 Area: 3219769.4755132087 All areas: [1262879.1825701145, 1409337.5946673783, 692986.1054785349, 3289734.472936869, 2817513.5001205155, 3552060.4534822414] p-value: 0.0023854019627870754 original RTs: [0, 0, 0, 0, 1663.6212891013502, 0]",,(no adduct),352.4018,5.0,18,38
"Sel Score: 0.74 RTime: 50.994 Area: 26948723.734126773 All areas: [11123658.690607172, 6929417.685433518, 10112969.771688208, 37329461.8785123, 26286192.298513, 17230517.02535501] p-value: 0.08812041257872083 original RTs: [0, 0, 0, 0, 0, 3030.120978348559]",,(no adduct),447.7305,2.0,40,60
"Sel Score: 0.74 RTime: 26.875 Area: 3794159.5830498263 All areas: [2368531.255007697, 1370038.1544209663, 228749.5947752636, 3348449.604132035, 5217567.409197313, 2816461.7358201304] p-value: 0.06240616850376448 original RTs: [0, 0, 0, 0, 0, 1571.5335302597261]",,(no adduct),328.185,5.0,16,36
"Sel Score: 0.74 RTime: 26.359 Area: 6239268.463461856 All areas: [3862960.5009358376, 1676903.8980325481, 986174.5520125537, 8498232.312552085, 7335110.337704478, 2884462.740129005] p-value: 0.1254015724684482 original RTs: [0, 0, 0, 0, 1502.0479508880321, 1563.8167807048126]",,(no adduct),340.1954,5.0,16,36
"Sel Score: 0.74 RTime: 41.037 Area: 9111887.93893734 All areas: [2251732.0030542323, 2881392.853709694, 4401579.659169856, 11973375.510122905, 5724039.637230602, 9638248.669458512] p-value: 0.06970677691792476 original RTs: [0, 2479.047491444131, 0, 0, 0, 0]",,(no adduct),448.9703,4.0,31,51
"Sel Score: 0.74 RTime: 42.912 Area: 14481184.052477116 All areas: [2569624.3130920073, 9898884.25627204, 2686868.5643832143, 9375122.922276659, 12257065.838258304, 21811363.39689639] p-value: 0.11440005855690913 original RTs: [0, 0, 0, 2574.6958104834275, 0, 0]",,(no adduct),423.4696,2.0,32,52
"Sel Score: 0.74 RTime: 49.965 Area: 20223830.73226295 All areas: [4780903.711951722, 8822117.763171932, 7576991.341368787, 24634731.15054933, 19511930.728797175, 16524830.317442346] p-value: 0.01626145911754069 original RTs: [0, 2999.6638583697904, 2916.998333364298, 0, 3079.046505150602, 2958.7895010183997]",,(no adduct),437.7278,4.0,39,59
"Sel Score: 0.74 RTime: 34.825 Area: 13810188.93207036 All areas: [4063513.186677934, 5043458.074460377, 5361927.330434757, 11622012.880890666, 18543308.99687541, 11265244.918445006] p-value: 0.05942357105510774 original RTs: [2213.8566253752297, 2101.1713508779567, 2099.98546638236, 2079.0497169851974, 0, 1946.4043927445064]",,(no adduct),425.4757,4.0,24,44
"Sel Score: 0.74 RTime: 43.305 Area: 13405036.971002663 All areas: [7443630.977094166, 3236704.8552952902, 3368079.474811457, 17341374.373625398, 16354113.47907544, 6519623.060307149] p-value: 0.11329489043797292 original RTs: [0, 0, 0, 0, 2557.2598894014695, 0]",,(no adduct),401.9702,4.0,33,53
"Sel Score: 0.74 RTime: 63.212 Area: 5955722.635218818 All areas: [2238822.276697063, 2044361.4780439106, 1964179.588739317, 4023534.2672395315, 4775126.360603001, 9068507.27781392] p-value: 0.1322547694315305 original RTs: [0, 0, 0, 3792.7349268369117, 0, 0]",,(no adduct),426.235,2.0,53,73
"Sel Score: 0.74 RTime: 56.766 Area: 11285114.677701721 All areas: [3421095.2881639884, 4407448.54961133, 4010524.483596333, 10889834.766598878, 13940727.687946502, 9024781.578559786] p-value: 0.03190910695593352 original RTs: [0, 0, 0, 0, 3382.6375838774206, 3373.130130645386]",,(no adduct),434.2398,2.0,46,66
"Sel Score: 0.74 RTime: 50.67 Area: 11974029.478744587 All areas: [3947045.469796285, 2158849.2877312987, 6463307.413069418, 7039557.7952128425, 15646910.267977871, 13235620.37304305] p-value: 0.074735777797306 original RTs: [0, 0, 0, 3040.174774116407, 0, 0]",,(no adduct),457.7369,2.0,40,60
"Sel Score: 0.74 RTime: 56.066 Area: 9141964.929505456 All areas: [2143353.9215429937, 5606005.885135891, 1849963.0099559142, 8349655.868600786, 11108117.01369521, 7968121.906220374] p-value: 0.02030314391694841 original RTs: [0, 3364.65592591668, 0, 3351.532545098021, 3366.8599481242577, 0]",,(no adduct),440.4898,2.0,46,66
"Sel Score: 0.74 RTime: 36.828 Area: 3867133.2155743875 All areas: [661685.5106179151, 1753171.2862199617, 1649302.2734311647, 3559132.6564634647, 5555365.49164325, 2486901.4986164486] p-value: 0.09315097925131888 original RTs: [0, 0, 0, 0, 2162.945331510801, 0]",,(no adduct),392.7041,2.0,26,46
"Sel Score: 0.74 RTime: 32.604 Area: 7316059.420471336 All areas: [1221285.4588312625, 1811907.537105226, 4658897.300591291, 5288070.185283329, 5392119.28634488, 11267988.789785799] p-value: 0.12244025108525027 original RTs: [0, 1954.524817083642, 1977.3768996570698, 0, 0, 0]",,(no adduct),452.4837,4.0,22,42
"Sel Score: 0.74 RTime: 26.77 Area: 12442503.495278955 All areas: [3524360.693125681, 4862022.823626714, 4697533.592616911, 15795361.511724804, 12283613.867757693, 9248535.106354367] p-value: 0.04491089633595634 original RTs: [0, 0, 0, 1606.2123290004274, 0, 0]",,(no adduct),438.9892,2.0,16,36
"Sel Score: 0.74 RTime: 72.76 Area: 20392544.423029404 All areas: [8038589.3341989005, 4583469.578308867, 8829366.2863116, 14623435.022794593, 20446624.289493497, 26107573.956800114] p-value: 0.04293119774636338 original RTs: [0, 0, 0, 4365.591525665077, 0, 0]",,(no adduct),923.0103,2.0,62,82
"Sel Score: 0.74 RTime: 36.342 Area: 5621348.954992772 All areas: [1840280.0724318374, 1731860.763014288, 2341408.3430114896, 7901774.415865323, 5075233.85413587, 3887038.594977127] p-value: 0.08852278935963379 original RTs: [0, 0, 0, 2180.498313038369, 0, 0]",,(no adduct),403.4597,4.0,26,46
"Sel Score: 0.74 RTime: 60.951 Area: 8803208.903763877 All areas: [2144932.127505533, 1674378.2283026972, 5441891.522974849, 9404653.013600674, 12575651.044313936, 4429322.653377025] p-value: 0.12176723348026743 original RTs: [3668.9509694822814, 0, 0, 0, 0, 0]",,(no adduct),454.4869,4.0,50,70
"Sel Score: 0.74 RTime: 33.703 Area: 5359994.702715112 All areas: [1934862.5023273015, 2652850.509262049, 1051855.2453462307, 7095835.039473355, 6579148.534819359, 2405000.533852622] p-value: 0.13393457359989347 original RTs: [0, 1985.8564320959645, 0, 0, 0, 2035.8219156207606]",,(no adduct),388.9718,2.0,23,43
"Sel Score: 0.74 RTime: 44.072 Area: 17792769.9327544 All areas: [2646257.960576853, 11948912.18582379, 4130938.1921305885, 17505345.835362762, 16271970.295504782, 19600993.66739566] p-value: 0.04545080500609806 original RTs: [2648.815123094412, 2580.183419772692, 0, 0, 2693.093980296308, 0]",,(no adduct),440.9794,2.0,34,54
"Sel Score: 0.74 RTime: 33.013 Area: 10341885.79082025 All areas: [3996409.578779838, 3063172.962712999, 3828718.2184378207, 6440189.9213074995, 13690386.301107038, 10895081.150046216] p-value: 0.08370608154882055 original RTs: [0, 0, 0, 0, 0, 1942.7475511696446]",,(no adduct),424.4699,4.0,23,43
"Sel Score: 0.74 RTime: 122.678 Area: 1724333.223678438 All areas: [609855.0436837713, 392004.3051127709, 813808.7085697326, 1765968.5984660482, 1966641.8903124402, 1440389.182256825] p-value: 0.005390446835803675 original RTs: [0, 0, 0, 7362.324570326288, 7386.97718570788, 0]",,(no adduct),593.3402,3.0,112,120
"Sel Score: 0.74 RTime: 39.746 Area: 11555535.784991106 All areas: [1890197.0551693283, 3274507.690573045, 7004077.249581395, 10704482.11215878, 14715879.480214633, 9246245.762599899] p-value: 0.028727201133747025 original RTs: [0, 0, 0, 0, 0, 2349.865123538688]",,(no adduct),434.7332,4.0,29,49
"Sel Score: 0.74 RTime: 59.285 Area: 10051053.771946331 All areas: [4024945.4924441683, 2631741.804580882, 3930264.631428839, 11166761.308071354, 8598152.134290108, 10388247.873477532] p-value: 0.003908852580683933 original RTs: [0, 0, 0, 0, 3529.9578889208883, 0]",,(no adduct),555.9531,3.0,49,69
"Sel Score: 0.74 RTime: 34.541 Area: 8208974.850397834 All areas: [2275689.3643117994, 2858129.9884367906, 3514659.8481012443, 7249056.174985568, 11212720.72115701, 6165147.655050921] p-value: 0.06703583224476044 original RTs: [2002.783284852761, 2099.033150277422, 0, 2141.29550139384, 0, 0]",,(no adduct),388.2133,2.0,24,44
"Sel Score: 0.74 RTime: 20.996 Area: 8687541.356134841 All areas: [159400.31959751988, 4980656.21928493, 4029050.886880109, 7090240.06821878, 9277590.5645886, 9694793.435597142] p-value: 0.04194284115914185 original RTs: [0, 0, 0, 0, 1142.535410232491, 1272.345648231844]",,(no adduct),367.2093,5.0,10,30
"Sel Score: 0.74 RTime: 111.667 Area: 4013995.3149523535 All areas: [1220138.1239994336, 2096224.4608983195, 920157.3567608232, 3655842.804571916, 4642841.476048291, 3743301.6642368557] p-value: 0.005531906652802107 original RTs: [0, 0, 0, 6703.970419083808, 6710.8530898774625, 6702.789257544186]",,(no adduct),443.2382,2.0,101,120
"Sel Score: 0.74 RTime: 40.002 Area: 15511259.08725848 All areas: [4451980.975786722, 8788929.74720228, 3133085.2036631973, 13087200.557446714, 15933633.140229998, 17512943.56409873] p-value: 0.01110951982334466 original RTs: [2437.5627122827505, 2399.423412518285, 0, 2447.573097156109, 2425.6153072608054, 2239.210362806586]",,(no adduct),443.7334,4.0,30,50
"Sel Score: 0.74 RTime: 48.383 Area: 10534855.158224797 All areas: [1919674.775053891, 5812814.784992614, 3395424.6745991725, 14255910.013759479, 12068844.8720898, 5279810.588825111] p-value: 0.11252842268674704 original RTs: [0, 0, 0, 2957.606729532396, 0, 2817.0907931668526]",,(no adduct),411.7244,2.0,38,58
"Sel Score: 0.74 RTime: 28.916 Area: 2122171.1903827386 All areas: [265561.6350550497, 1374137.4683818968, 603670.078117136, 1705829.8360320851, 1572507.3483252306, 3088176.3867909] p-value: 0.08762742032106002 original RTs: [0, 0, 0, 0, 1681.3464611790016, 0]",,(no adduct),334.1923,5.0,18,38
"Sel Score: 0.74 RTime: 53.834 Area: 13163172.14905049 All areas: [8546236.750637144, 3706096.3460586267, 1665881.1361568319, 15862823.958330542, 9796186.956365, 13830505.532455934] p-value: 0.035510501663329475 original RTs: [0, 0, 0, 0, 0, 3201.8250415241155]",,(no adduct),412.7246,4.0,43,63
"Sel Score: 0.74 RTime: 32.376 Area: 3611935.6670930623 All areas: [767862.6318562635, 1619554.833091754, 1431888.7553489406, 5576112.247374075, 2762486.535117034, 2497208.218788078] p-value: 0.13312747664234217 original RTs: [0, 0, 0, 0, 1891.967760869143, 0]",,(no adduct),385.4562,2.0,22,42
"Sel Score: 0.74 RTime: 42.265 Area: 14599006.402831092 All areas: [3107424.162516391, 6370028.023430597, 5967767.186650381, 12204511.13080494, 17712400.31413714, 13880107.763551196] p-value: 0.012275766396264601 original RTs: [0, 0, 0, 0, 0, 2502.255654037075]",,(no adduct),433.4744,4.0,32,52
"Sel Score: 0.74 RTime: 47.098 Area: 9578160.733461475 All areas: [2832913.210900075, 3028968.9269612255, 4273720.1546505755, 12357664.489118785, 10457039.84304344, 5919777.868222201] p-value: 0.07611642244169989 original RTs: [0, 0, 2833.1071727955796, 0, 0, 0]",,(no adduct),409.216,2.0,37,57
"Sel Score: 0.74 RTime: 56.283 Area: 13475592.686516816 All areas: [5278372.149545482, 5581206.622921841, 3403275.1936039943, 14706135.271525783, 12213656.832834747, 13506985.955189923] p-value: 0.0009320338136518195 original RTs: [0, 0, 3385.6279269431293, 0, 0, 0]",,(no adduct),430.7225,2.0,46,66
"Sel Score: 0.74 RTime: 56.285 Area: 9879126.65192288 All areas: [2789762.612435722, 3117349.666831511, 4554486.952281018, 11059170.326504482, 13289098.528501049, 5289111.100763105] p-value: 0.10893640467887877 original RTs: [3467.912147921926, 0, 3287.008319196989, 0, 3310.9885892755515, 3405.6652010486996]",,(no adduct),428.2208,2.0,46,66
"Sel Score: 0.74 RTime: 38.202 Area: 11739652.485923665 All areas: [1924933.7347091683, 7381993.401641667, 3125127.0194755713, 7352301.533078259, 14950159.282347457, 12916496.64234528] p-value: 0.05937908853571299 original RTs: [0, 2367.1889544796263, 2225.7859606555744, 2305.3035021790706, 0, 0]",,(no adduct),421.4681,2.0,28,48
"Sel Score: 0.74 RTime: 63.852 Area: 6754531.732854375 All areas: [3269386.3958613332, 2277206.277365933, 1606900.1318583847, 9003047.06019233, 8040994.33646534, 3219553.801905458] p-value: 0.1263406157329354 original RTs: [0, 0, 0, 0, 3863.594607359043, 3752.358491594139]",,(no adduct),449.4872,4.0,53,73
"Sel Score: 0.74 RTime: 50.564 Area: 13924784.081256054 All areas: [4044935.9521111413, 5860585.75861969, 4846038.653831741, 15602980.422263619, 18030788.861350708, 8140582.960153841] p-value: 0.0897611289821545 original RTs: [3028.203975836035, 0, 0, 3035.8004969734284, 2981.9564678525367, 3036.2137585039513]",,(no adduct),431.9734,4.0,40,60
"Sel Score: 0.74 RTime: 41.148 Area: 7315463.473109837 All areas: [2888288.1819688603, 1708742.16665985, 3154035.9373792796, 11178649.595154297, 6058821.010370769, 4708919.813804444] p-value: 0.13224830240163585 original RTs: [0, 0, 0, 2504.838201278805, 0, 2398.4894426269616]",,(no adduct),411.451,2.0,31,51
"Sel Score: 0.74 RTime: 21.996 Area: 7680213.743253306 All areas: [4530228.209655915, 1428202.621465138, 2181807.515678973, 9021124.670212505, 8333000.011671261, 5686516.547876151] p-value: 0.023075740933805423 original RTs: [0, 0, 0, 1326.3644898068692, 1243.7045339708714, 1286.1512881132833]",,(no adduct),331.3951,5.0,11,31
