Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.71 RTime: 33.755 Area: 6803093.766781858 All areas: [6420961.323813483, 6616105.848665012, 7372214.127867079, 2482163.7905682987, 1896640.6099657714, 4144466.975586557] p-value: 0.015948705584625113 original RTs: [0, 0, 0, 0, 2021.2873553463508, 0]",,(no adduct),384.4785,4.0,23,43
"Sel Score: 0.71 RTime: 34.898 Area: 12697853.56319303 All areas: [10065291.12412537, 13157579.903911522, 14870689.6615422, 5908391.642773056, 4395890.597196078, 5617935.425782671] p-value: 0.025082806032941832 original RTs: [2037.095578970093, 0, 0, 2245.401826461652, 0, 2028.0679982937452]",,(no adduct),434.7139,2.0,24,44
"Sel Score: 0.7 RTime: 40.907 Area: 35601941.883648776 All areas: [37405380.611927986, 31642779.873480517, 37757665.16553781, 12972132.462063033, 14856052.025515825, 16889480.805971988] p-value: 0.0022447279151189244 original RTs: [0, 0, 0, 0, 2457.665267522261, 0]",,(no adduct),414.9787,2.0,30,50
"Sel Score: 0.7 RTime: 47.277 Area: 19470746.55739395 All areas: [21333051.312107906, 20749449.722839486, 16329738.637234448, 5177178.899646716, 5836716.0717399, 13463703.474111969] p-value: 0.030793541289505847 original RTs: [0, 0, 0, 2939.7043295306908, 0, 2792.5521304457334]",,(no adduct),447.4856,4.0,37,57
"Sel Score: 0.7 RTime: 46.548 Area: 21718027.547144327 All areas: [18356940.431667365, 23841628.7307498, 22955513.479015816, 9134117.564611973, 6352689.875945918, 11820776.192756264] p-value: 0.0056375585221589905 original RTs: [0, 0, 2888.4728608300134, 0, 2810.5686728725705, 2695.3718206970875]",,(no adduct),531.942,3.0,36,56
"Sel Score: 0.7 RTime: 51.674 Area: 16111412.992798043 All areas: [17428782.762147594, 17340990.25541296, 13564465.960833572, 7738146.383682774, 8139351.50252707, 4393898.835488924] p-value: 0.005880524824924776 original RTs: [3082.010562508754, 0, 0, 0, 0, 0]",,(no adduct),481.2429,2.0,41,61
"Sel Score: 0.7 RTime: 65.103 Area: 4471800.296059695 All areas: [4406112.251253607, 4837844.806752324, 4171443.830173153, 2367921.6731576263, 1262524.2539174058, 1997928.3729830836] p-value: 0.004771346443014717 original RTs: [0, 0, 3924.535009924001, 0, 0, 0]",,(no adduct),791.4257,2.0,55,75
"Sel Score: 0.7 RTime: 43.427 Area: 15319642.272782365 All areas: [14574047.983418122, 19660256.374795564, 11724622.46013341, 6717998.618161583, 8075069.659206018, 4489439.204286276] p-value: 0.04469114576030735 original RTs: [0, 0, 0, 0, 0, 2600.017832772078]",,(no adduct),424.4968,2.0,33,53
"Sel Score: 0.7 RTime: 43.631 Area: 9356766.932959525 All areas: [8537976.440181905, 10603205.533171352, 8929118.825525317, 4552882.691420667, 3760020.5918597504, 3471155.111983808] p-value: 0.004797871256297309 original RTs: [0, 0, 0, 0, 2623.8501800007048, 0]",,(no adduct),512.5949,3.0,33,53
"Sel Score: 0.7 RTime: 37.61 Area: 18590021.638269257 All areas: [22765202.903343033, 13164267.26066203, 19840594.750802707, 11780232.284055265, 5324469.0850039115, 6348114.261364302] p-value: 0.041877584243163055 original RTs: [0, 2256.6219748565627, 0, 0, 0, 0]",,(no adduct),458.7351,2.0,27,47
"Sel Score: 0.7 RTime: 41.271 Area: 17221550.866539788 All areas: [20497392.53982887, 13210018.839151824, 17957241.22063866, 9327350.639218254, 3649261.3512935904, 8754271.867951937] p-value: 0.02450443399667252 original RTs: [0, 0, 2481.8494548214926, 2543.8948682776568, 0, 0]",,(no adduct),396.4779,4.0,31,51
"Sel Score: 0.7 RTime: 52.648 Area: 10527256.463885838 All areas: [8464220.123387238, 13386536.10836096, 9731013.159909315, 3354055.6571009364, 5446007.571775053, 4485837.02036669] p-value: 0.03897409197035817 original RTs: [0, 3158.8895187634166, 0, 0, 0, 0]",,(no adduct),445.2454,4.0,42,62
"Sel Score: 0.7 RTime: 38.569 Area: 28754212.49751718 All areas: [21604594.018569022, 27522021.095832147, 37136022.37815037, 8136113.712448439, 12021105.14215532, 16171369.685247382] p-value: 0.047053033333575384 original RTs: [0, 0, 2290.251079687429, 2437.4089678030637, 2293.8218477098453, 2298.883258159678]",,(no adduct),407.222,4.0,28,48
"Sel Score: 0.7 RTime: 49.661 Area: 15883228.808959847 All areas: [15504071.922302548, 11860568.173069369, 20285046.33150762, 10565828.1041031, 4164813.2841484696, 5362393.736295127] p-value: 0.04509794244873909 original RTs: [2960.432320205369, 0, 0, 0, 0, 0]",,(no adduct),448.2451,4.0,39,59
"Sel Score: 0.7 RTime: 33.536 Area: 13413884.432376651 All areas: [16452201.245805372, 9871894.307616202, 13917557.743708381, 8707142.718712298, 3556328.0148895597, 4728630.778998184] p-value: 0.03693633807288514 original RTs: [0, 2011.32220352152, 1945.7784185328926, 0, 0, 2071.7994893639643]",,(no adduct),423.4645,2.0,23,43
"Sel Score: 0.7 RTime: 38.661 Area: 23145655.13129125 All areas: [16699237.534920406, 28655505.715616304, 24082222.143337045, 12428180.317117138, 6194256.701740127, 10720728.484838821] p-value: 0.04178892153458938 original RTs: [2253.756215838996, 0, 0, 0, 0, 2352.880008985866]",,(no adduct),413.2378,4.0,28,48
"Sel Score: 0.7 RTime: 42.862 Area: 19655494.25612824 All areas: [17914045.62544875, 25428323.419888172, 15624113.723047798, 10235849.134753918, 5017654.816454641, 9686495.951743016] p-value: 0.04140161198418998 original RTs: [0, 0, 2580.6817802562337, 0, 0, 0]",,(no adduct),435.9819,2.0,32,52
"Sel Score: 0.7 RTime: 46.339 Area: 22149086.05375302 All areas: [19302881.4155192, 19477273.34721672, 27667103.398523137, 9251609.59152575, 10275805.199944679, 8658496.115329953] p-value: 0.04036692137443826 original RTs: [0, 2780.3674701593845, 0, 0, 0, 0]",,(no adduct),508.9509,3.0,36,56
"Sel Score: 0.7 RTime: 43.823 Area: 12233080.99923153 All areas: [12875250.7990763, 11704475.211328821, 12119516.987289468, 2682395.194321329, 7366679.996341783, 5525854.462734977] p-value: 0.029317980093279832 original RTs: [2607.7531576953593, 0, 0, 0, 0, 0]",,(no adduct),476.2401,2.0,33,53
"Sel Score: 0.7 RTime: 49.45 Area: 11213940.24189873 All areas: [11408769.273178784, 9516888.225897407, 12716163.226619998, 4634554.16228762, 7005938.556739103, 2638522.341974441] p-value: 0.01738640956866443 original RTs: [0, 2907.4269022285202, 0, 0, 3039.431836521135, 0]",,(no adduct),458.4946,2.0,39,59
"Sel Score: 0.7 RTime: 39.918 Area: 29093149.454696406 All areas: [24469600.857972216, 28554876.65028648, 34254970.85583052, 14334107.431293344, 13891712.795137718, 8873124.749121593] p-value: 0.011823175328885414 original RTs: [2343.625517812063, 0, 0, 0, 0, 2415.29950558698]",,(no adduct),400.222,2.0,29,49
"Sel Score: 0.7 RTime: 23.171 Area: 14612807.856957301 All areas: [16883151.443897087, 13800287.480369074, 13154984.646605743, 3258384.1272048852, 7481361.492767593, 7920886.738929222] p-value: 0.012758872920844107 original RTs: [0, 1481.5514065040384, 1316.2664158273496, 0, 0, 1351.933628492974]",,(no adduct),427.2269,4.0,13,33
"Sel Score: 0.7 RTime: 50.705 Area: 25004098.965968635 All areas: [28041876.286092836, 24630643.65280171, 22339776.959011357, 6228140.895808384, 13717395.032704152, 12005147.006432367] p-value: 0.008729215833165603 original RTs: [3069.4246811110925, 0, 3041.2602863848483, 0, 3013.7708490790906, 3050.8965319982844]",,(no adduct),555.9651,3.0,40,60
"Sel Score: 0.7 RTime: 38.413 Area: 15725954.525262335 All areas: [13668345.777364818, 19077326.151335105, 14432191.647087079, 8080697.589162471, 4168530.0335695236, 7919418.175693429] p-value: 0.015329556899209774 original RTs: [0, 0, 0, 2370.9192385529286, 0, 0]",,(no adduct),400.9881,2.0,28,48
"Sel Score: 0.7 RTime: 43.29 Area: 17083862.7901748 All areas: [13420375.130509632, 20314842.915955156, 17516370.32405962, 10920426.56517026, 7035607.501684369, 3986453.0813232297] p-value: 0.02613095330911734 original RTs: [0, 2597.408224448609, 0, 0, 0, 0]",,(no adduct),565.9612,3.0,33,53
"Sel Score: 0.7 RTime: 42.4 Area: 23360245.483783472 All areas: [21881849.788300067, 29719909.662074413, 18478977.000975937, 7792885.148056153, 11596002.690559564, 10656714.566903526] p-value: 0.04494097750352755 original RTs: [2404.034334456972, 2632.8358219352176, 0, 0, 0, 2566.1849967643734]",,(no adduct),551.9487,3.0,32,52
"Sel Score: 0.7 RTime: 28.378 Area: 12820536.395027192 All areas: [11967469.940344878, 15554764.973235572, 10939374.27150113, 4921306.390457921, 2812915.7305213492, 8758533.531541307] p-value: 0.03261161285782855 original RTs: [0, 1702.6972881860502, 0, 0, 0, 0]",,(no adduct),441.7435,4.0,18,38
"Sel Score: 0.7 RTime: 32.981 Area: 9053905.75718642 All areas: [11069782.015718507, 7612405.493046988, 8479529.762793766, 4156885.4142739614, 4415375.530210429, 3076346.63812115] p-value: 0.025610018613113975 original RTs: [0, 0, 1983.7126712932884, 0, 0, 0]",,(no adduct),384.9673,2.0,22,42
"Sel Score: 0.7 RTime: 44.816 Area: 17917159.418871637 All areas: [23157972.857399207, 13366868.726248678, 17226636.67296702, 7506863.62629618, 5090129.604826456, 10465330.353516975] p-value: 0.04900657434291878 original RTs: [0, 0, 2725.707786450898, 2725.911707832418, 0, 0]",,(no adduct),529.9465,3.0,34,54
"Sel Score: 0.7 RTime: 47.043 Area: 22912718.326491117 All areas: [19735944.03657524, 27233153.87270245, 21769057.070195664, 9482228.508157056, 8049338.202788802, 11981665.089611221] p-value: 0.01401354406652201 original RTs: [2810.176063800649, 2769.0001613823615, 0, 2955.975767996576, 2806.059135824868, 0]",,(no adduct),437.2367,2.0,37,57
"Sel Score: 0.7 RTime: 44.983 Area: 14245181.833784496 All areas: [12800282.441266956, 11369161.621209363, 18566101.43887717, 8709209.195764635, 5683913.947998314, 3976300.587371405] p-value: 0.04466138923355642 original RTs: [0, 0, 0, 0, 2706.347884951195, 0]",,(no adduct),547.3095,3.0,34,54
"Sel Score: 0.7 RTime: 56.544 Area: 12357218.237157002 All areas: [11152317.88130577, 12016532.293114746, 13902804.53705049, 5978488.65307973, 7174847.764931235, 2815788.3472739803] p-value: 0.015188219427860349 original RTs: [0, 0, 3407.37476229958, 0, 0, 0]",,(no adduct),527.2831,3.0,46,66
"Sel Score: 0.7 RTime: 20.551 Area: 3621652.5574184856 All areas: [3413824.1178442533, 4322153.187893461, 3128980.3665177403, 2091714.1011461536, 1008695.9312466941, 1582643.4981755116] p-value: 0.012954723010160651 original RTs: [0, 1233.070237298395, 0, 0, 0, 0]",,(no adduct),398.7068,2.0,10,30
"Sel Score: 0.7 RTime: 38.787 Area: 20065194.76768079 All areas: [20194845.262497757, 21075673.229363747, 18925065.811180856, 6703035.891533296, 13263196.575555889, 5987866.35747798] p-value: 0.03159347337523622 original RTs: [2303.568583489052, 0, 0, 0, 0, 0]",,(no adduct),409.9882,2.0,28,48
"Sel Score: 0.7 RTime: 52.034 Area: 31770447.48907782 All areas: [23776153.301643435, 39747707.78828442, 31787481.37730561, 11935693.310374167, 17892396.97702945, 11333318.54229395] p-value: 0.04231394940304008 original RTs: [0, 3049.7957354626024, 3207.6267421681796, 0, 0, 0]",,(no adduct),549.9622,3.0,42,62
"Sel Score: 0.7 RTime: 50.221 Area: 17623317.40696666 All areas: [16887296.836015996, 22266506.497420803, 13716148.887463184, 10662456.139858555, 6934083.697460854, 5265517.481686375] p-value: 0.03572903225783623 original RTs: [0, 3045.8614559436983, 0, 0, 2992.804582821285, 0]",,(no adduct),446.9805,2.0,40,60
"Sel Score: 0.7 RTime: 53.284 Area: 8026272.87814935 All areas: [8033466.264954541, 6217233.9954679785, 9828118.37402553, 5293306.399342633, 3844634.665881182, 1278138.157569159] p-value: 0.044824613410023986 original RTs: [0, 3197.021567223666, 0, 0, 0, 0]",,(no adduct),421.9848,4.0,43,63
"Sel Score: 0.7 RTime: 53.287 Area: 12827147.726058843 All areas: [10527352.642589951, 15282542.218022868, 12671548.317563713, 6139890.653967403, 6582154.006529781, 3926638.873518019] p-value: 0.016578811023406616 original RTs: [0, 3197.197530580786, 0, 0, 0, 0]",,(no adduct),575.2766,3.0,43,63
"Sel Score: 0.7 RTime: 59.416 Area: 8722156.325646494 All areas: [11273003.926028129, 7663808.964733803, 7229656.08617755, 3791196.2869635574, 4556931.334653416, 2974175.447778752] p-value: 0.04814257627032553 original RTs: [0, 0, 0, 0, 0, 3571.4949478858553]",,(no adduct),512.9524,3.0,49,69
"Sel Score: 0.7 RTime: 56.242 Area: 11326953.698562978 All areas: [13672803.62481564, 8495579.211990874, 11812478.258882416, 4389928.864676703, 6315758.166420845, 3999641.6447615754] p-value: 0.03413882013768318 original RTs: [0, 3380.451149043333, 0, 3427.461228636729, 0, 0]",,(no adduct),610.6275,3.0,46,66
"Sel Score: 0.7 RTime: 45.363 Area: 12326096.272248494 All areas: [14525831.643809255, 9351386.625615045, 13101070.547321184, 2539216.5515530044, 5964866.6135631045, 7520020.510106609] p-value: 0.03071954617487473 original RTs: [0, 0, 0, 0, 0, 2717.6584059069874]",,(no adduct),499.9367,3.0,35,55
"Sel Score: 0.7 RTime: 46.213 Area: 12573495.14045029 All areas: [11963877.051495992, 12742167.842994973, 13014440.5268599, 4691361.732413112, 7455883.2688157605, 4215977.82341237] p-value: 0.01330061994160119 original RTs: [0, 2772.805066620849, 0, 0, 0, 0]",,(no adduct),574.3139,3.0,36,56
"Sel Score: 0.7 RTime: 43.378 Area: 20551378.88712227 All areas: [26176495.766049895, 18272453.50197535, 17205187.393341564, 11208876.962240456, 10786611.542985013, 4769661.744870765] p-value: 0.03362230866569099 original RTs: [0, 0, 0, 0, 0, 2597.046008752461]",,(no adduct),407.4654,4.0,33,53
"Sel Score: 0.7 RTime: 35.608 Area: 7168852.037108707 All areas: [6967900.94385892, 6196930.312001435, 8341724.855465764, 4459763.992389217, 3475619.625826516, 1422078.1640178638] p-value: 0.025151349286359696 original RTs: [0, 0, 2142.445395310775, 0, 0, 0]",,(no adduct),389.7317,4.0,25,45
"Sel Score: 0.7 RTime: 40.294 Area: 34372250.26207176 All areas: [43090019.51017846, 32272330.267153468, 27754401.00888335, 11758339.010714496, 18064629.46042185, 15062411.26869586] p-value: 0.03659462268489526 original RTs: [0, 0, 0, 0, 2420.272720436221, 0]",,(no adduct),530.6128,3.0,30,50
"Sel Score: 0.7 RTime: 39.932 Area: 9126717.200392077 All areas: [9710926.536894206, 9183302.471280271, 8485922.593001755, 3596897.790396121, 4483680.427091739, 3859267.654337622] p-value: 0.0004824093716160184 original RTs: [2372.7458960014783, 0, 0, 0, 0, 0]",,(no adduct),458.5026,4.0,29,49
"Sel Score: 0.7 RTime: 22.251 Area: 6487982.818485688 All areas: [8299287.029584722, 6143690.708306891, 5020970.717565454, 3386431.6285258234, 2206991.806779141, 2904100.086521545] p-value: 0.04987003219935964 original RTs: [0, 1335.0336958596818, 0, 0, 0, 0]",,(no adduct),453.4925,2.0,12,32
"Sel Score: 0.7 RTime: 35.108 Area: 10489078.613827286 All areas: [8202138.925380152, 12630403.6248016, 10634693.291300103, 3851363.305514583, 6218697.692669032, 3697726.534695709] p-value: 0.02412559927084252 original RTs: [2081.3569768583525, 0, 0, 0, 0, 0]",,(no adduct),513.2828,3.0,25,45
"Sel Score: 0.7 RTime: 41.424 Area: 14520578.016855909 All areas: [14571042.085272705, 13719636.307384143, 15271055.657910876, 5330033.340425754, 8740715.01916186, 4991702.4900832875] p-value: 0.012453060078820145 original RTs: [2470.4911137623076, 2598.0469570889954, 0, 0, 0, 2356.5649043327394]",,(no adduct),451.7265,2.0,31,51
"Sel Score: 0.7 RTime: 43.614 Area: 25640305.638477232 All areas: [23098795.325384114, 33086969.214925878, 20735152.3751217, 15010661.355812278, 10264277.067688769, 8387722.92411206] p-value: 0.04291439104266623 original RTs: [2595.132338503413, 0, 0, 0, 0, 0]",,(no adduct),418.2348,2.0,33,53
"Sel Score: 0.7 RTime: 43.849 Area: 20092884.83677295 All areas: [17613409.69015077, 21094540.30169877, 21570704.518469308, 10317799.385886349, 5328106.239401285, 10739234.508732405] p-value: 0.008052353160786724 original RTs: [0, 2630.9609955031938, 0, 0, 0, 0]",,(no adduct),538.294,3.0,33,53
"Sel Score: 0.7 RTime: 54.028 Area: 22502194.55490109 All areas: [21713649.046176188, 26720893.631141372, 19072040.98738571, 9472356.400470255, 12434295.35593592, 7697386.269935466] p-value: 0.013564825392514432 original RTs: [0, 3191.68279314081, 0, 3375.703128777816, 3295.6878044806217, 3181.7525957381645]",,(no adduct),543.291,3.0,44,64
"Sel Score: 0.69 RTime: 24.121 Area: 6991956.5454338165 All areas: [7600935.460720759, 6027187.034168315, 7347747.141412379, 1577031.765451578, 4420617.914226079, 3234813.076471758] p-value: 0.022747314151811138 original RTs: [0, 0, 1448.3880754312802, 0, 0, 0]",,(no adduct),433.4955,4.0,14,34
"Sel Score: 0.69 RTime: 44.034 Area: 11222222.293746347 All areas: [10969282.272181215, 11076176.358048627, 11621208.2510092, 5228801.1108381245, 4877244.826328436, 4752597.903746555] p-value: 3.455239810542183e-05 original RTs: [0, 0, 0, 0, 2648.4291411583386, 0]",,(no adduct),547.3084,3.0,34,54
"Sel Score: 0.69 RTime: 47.241 Area: 24137164.29104114 All areas: [27778388.02013561, 25285163.90291524, 19347940.950072575, 11298409.477861721, 10132034.852406284, 10586845.430728773] p-value: 0.030854341131890443 original RTs: [2941.0922917123403, 0, 0, 2888.813405004697, 2724.414370366174, 0]",,(no adduct),531.618,3.0,37,57
"Sel Score: 0.69 RTime: 47.559 Area: 14642037.100610359 All areas: [14000383.314534297, 15864914.439803507, 14060813.547493273, 3982596.898704113, 8250171.530033777, 7202807.587206101] p-value: 0.01191781603317061 original RTs: [0, 0, 0, 0, 2863.5219344954203, 0]",,(no adduct),513.6204,3.0,37,57
"Sel Score: 0.69 RTime: 30.853 Area: 11525308.590342514 All areas: [11424479.68127972, 13596412.240517389, 9555033.84923043, 3711916.0812188038, 5251863.941252885, 6379624.61474934] p-value: 0.014157998533765016 original RTs: [0, 1928.5497969665894, 1806.9770359135441, 1840.7018755911802, 1895.7406584869957, 0]",,(no adduct),406.724,4.0,20,40
"Sel Score: 0.69 RTime: 44.66 Area: 8733227.915886378 All areas: [9696112.295853704, 10171223.911728457, 6332347.540076971, 4834637.8492906885, 2946201.0822145673, 3851470.7213887107] p-value: 0.03984187960801494 original RTs: [0, 0, 0, 0, 0, 2674.952953281742]",,(no adduct),387.2146,2.0,34,54
"Sel Score: 0.69 RTime: 49.286 Area: 10965332.951162055 All areas: [13503156.790057067, 8977492.064077834, 10415349.999351261, 7175581.660907852, 4766461.95423146, 2668572.271972291] p-value: 0.03086592157102698 original RTs: [0, 0, 0, 3018.869094018578, 0, 0]",,(no adduct),414.4886,4.0,39,59
"Sel Score: 0.69 RTime: 42.541 Area: 18323216.707138464 All areas: [20453009.21482636, 17422566.1455953, 17094074.760993738, 8503893.302684888, 7823203.371837413, 8111423.720354692] p-value: 0.00904909453367809 original RTs: [0, 0, 2561.292048723018, 0, 0, 0]",,(no adduct),521.9408,3.0,32,52
"Sel Score: 0.69 RTime: 43.341 Area: 19216920.701409254 All areas: [21540972.53224561, 20790342.77885013, 15319446.793132016, 11162210.33115463, 4242580.889112694, 10276350.469569769] p-value: 0.022365866432954684 original RTs: [0, 0, 0, 2661.354113820228, 0, 2598.091058280938]",,(no adduct),409.9812,4.0,33,53
"Sel Score: 0.69 RTime: 38.958 Area: 17608830.565209057 All areas: [15243096.14160701, 17492858.880889583, 20090536.67313057, 7829083.55087135, 3790058.88619549, 11918538.78480884] p-value: 0.03266847011179303 original RTs: [2313.9163308607176, 0, 0, 0, 0, 0]",,(no adduct),395.9628,2.0,28,48
"Sel Score: 0.69 RTime: 49.783 Area: 13209025.708088005 All areas: [14636015.299129, 12860954.114362588, 12130107.710772429, 8272912.6090152515, 5825709.213203644, 3571189.863522501] p-value: 0.016628053674452924 original RTs: [0, 0, 0, 0, 0, 2986.173803651834]",,(no adduct),498.2525,4.0,39,59
"Sel Score: 0.69 RTime: 43.196 Area: 13283991.918955253 All areas: [16969501.481351014, 12192195.263791362, 10690279.011723382, 5744995.242487376, 3016155.0730558466, 9015226.51171821] p-value: 0.04605320211582645 original RTs: [0, 0, 2657.1461851320246, 0, 2540.4876052258796, 0]",,(no adduct),399.4773,4.0,33,53
"Sel Score: 0.69 RTime: 41.851 Area: 12138273.040233029 All areas: [12901474.776127074, 11445064.777834898, 12068279.566737117, 3953868.6578846932, 4198404.316145919, 8130954.479420464] p-value: 0.029381058289676815 original RTs: [2488.6644606788695, 0, 0, 0, 0, 0]",,(no adduct),460.4998,2.0,31,51
"Sel Score: 0.69 RTime: 34.348 Area: 16059554.534050763 All areas: [12956328.324169323, 18616041.166659493, 16606294.111323468, 5063178.50297073, 10854759.061691506, 5631515.218167023] p-value: 0.023570547874810274 original RTs: [0, 2060.8749614864996, 0, 0, 0, 0]",,(no adduct),427.497,2.0,24,44
"Sel Score: 0.69 RTime: 35.65 Area: 9686550.280106694 All areas: [11273252.638714558, 10825548.331520678, 6960849.8700848445, 3547637.144441996, 4143846.5681632953, 5336173.768358203] p-value: 0.045657234058462254 original RTs: [0, 0, 2144.937610460843, 0, 0, 0]",,(no adduct),388.7131,2.0,25,45
"Sel Score: 0.69 RTime: 36.847 Area: 9211297.770912705 All areas: [9370713.164160669, 8593387.438360414, 9669792.710217027, 3831500.751297637, 2709835.032185683, 5847237.352436508] p-value: 0.02152184020495786 original RTs: [2186.3813218526902, 0, 0, 0, 0, 0]",,(no adduct),501.9495,3.0,26,46
"Sel Score: 0.69 RTime: 22.556 Area: 7885572.457319845 All areas: [9131490.660474343, 6421269.432665743, 8103957.278819453, 4034630.881560529, 3182647.8945386256, 3417717.633472367] p-value: 0.022991981245868424 original RTs: [1285.9798950953868, 1332.6553413169904, 1316.4222892459434, 0, 0, 1427.8853606313583]",,(no adduct),409.459,4.0,12,32
"Sel Score: 0.69 RTime: 36.691 Area: 16772257.929083241 All areas: [18321372.943402827, 12348911.707869861, 19646489.135977034, 9387067.17229787, 8208946.0404434735, 5061040.447709308] p-value: 0.034177098171157834 original RTs: [0, 0, 2207.879151979274, 0, 0, 0]",,(no adduct),538.9551,3.0,26,46
"Sel Score: 0.69 RTime: 62.678 Area: 15374860.199294144 All areas: [15680412.032717133, 15207819.424481072, 15236349.14068423, 8964855.952771105, 4372676.409657284, 7437684.872754371] p-value: 0.023402607271083557 original RTs: [3742.410869207595, 0, 3782.321554813891, 0, 0, 0]",,(no adduct),666.8951,3.0,52,72
"Sel Score: 0.69 RTime: 21.861 Area: 5796416.064060706 All areas: [5465874.576198129, 5224986.1588384425, 6698387.457145546, 2183176.1723048044, 4217517.625978359, 1432698.9814810224] p-value: 0.04166518376648547 original RTs: [0, 0, 1311.7939364858378, 0, 0, 0]",,(no adduct),449.2523,2.0,11,31
"Sel Score: 0.69 RTime: 46.317 Area: 23755466.24149107 All areas: [27389757.7985857, 21104466.23113337, 22772174.694754146, 15787937.499427503, 4284640.614233464, 12066804.933812289] p-value: 0.040991924895703996 original RTs: [0, 0, 0, 0, 2787.7730858576265, 0]",,(no adduct),432.2303,2.0,36,56
"Sel Score: 0.69 RTime: 54.58 Area: 17273863.614389822 All areas: [19649126.458859283, 12976294.146302165, 19196170.23800802, 3064537.101369853, 8981960.112410204, 11363216.004831025] p-value: 0.04543504583016285 original RTs: [3254.6829863882162, 3207.6043659238408, 0, 0, 0, 3348.5829957924025]",,(no adduct),581.6227,3.0,44,64
"Sel Score: 0.69 RTime: 50.799 Area: 15305037.428915584 All areas: [12145119.098664187, 19029817.699312538, 14740175.48877003, 7811716.012022254, 7914285.218528183, 5021629.707535995] p-value: 0.03548365858579534 original RTs: [0, 0, 3060.2656370686555, 0, 0, 0]",,(no adduct),564.6412,3.0,40,60
"Sel Score: 0.69 RTime: 50.963 Area: 20875639.99615687 All areas: [21737033.27410357, 24617814.99908945, 16272071.715277594, 7327493.56935122, 12439891.123186897, 8547363.308161177] p-value: 0.02323838872369168 original RTs: [3009.2436893927597, 0, 3100.043296198936, 0, 0, 0]",,(no adduct),562.6218,3.0,40,60
"Sel Score: 0.69 RTime: 40.303 Area: 14974127.151341699 All areas: [16345848.741428263, 11873836.304906636, 16702696.4076902, 4561085.370452634, 9529371.794293374, 6226980.923216855] p-value: 0.01847963762303832 original RTs: [0, 0, 0, 0, 2420.78481476739, 0]",,(no adduct),448.2539,4.0,30,50
"Sel Score: 0.69 RTime: 26.694 Area: 9732213.272019828 All areas: [10286877.443976419, 10109895.785733428, 8799866.586349634, 4753000.548623534, 5054760.839498174, 3397372.147341835] p-value: 0.0015766367100745714 original RTs: [1578.8508998351438, 1699.2441984629063, 0, 0, 0, 1478.7431262807265]",,(no adduct),435.9777,2.0,16,36
"Sel Score: 0.69 RTime: 46.87 Area: 18440005.497560818 All areas: [17596188.528233867, 22235496.828097794, 15488331.136350796, 13559115.677267708, 6107271.949797869, 5358278.788694484] p-value: 0.04085743393469126 original RTs: [2827.403990436728, 2812.551942661161, 2734.3625582512564, 2814.8321816467596, 0, 2923.406458568049]",,(no adduct),451.7373,2.0,36,56
"Sel Score: 0.69 RTime: 34.804 Area: 8917494.691726385 All areas: [11334187.927076634, 8354278.139098846, 7064018.009003674, 5202074.11036667, 1618016.5793288904, 5293884.170023259] p-value: 0.04953053092127736 original RTs: [0, 0, 2093.8535051838044, 0, 0, 0]",,(no adduct),373.7094,4.0,24,44
"Sel Score: 0.69 RTime: 41.092 Area: 34898379.93370653 All areas: [42495332.723959975, 32097630.207662374, 30102176.86949722, 22422186.61569449, 15626756.138162296, 9387983.396941015] p-value: 0.02384304703549148 original RTs: [0, 2465.494908866904, 0, 0, 0, 0]",,(no adduct),415.7185,2.0,31,51
"Sel Score: 0.69 RTime: 41.151 Area: 14257293.916949028 All areas: [10447598.181141362, 14361376.029448561, 17962907.540257163, 8612370.181232387, 6823260.856224634, 3946237.674564775] p-value: 0.048016943932661794 original RTs: [0, 0, 0, 0, 2472.519263975304, 0]",,(no adduct),554.9439,3.0,31,51
"Sel Score: 0.69 RTime: 49.656 Area: 14635252.855258973 All areas: [11735897.943570893, 16315854.713974422, 15854005.90823161, 8681426.417803282, 7510234.999505849, 3709646.2011309564] p-value: 0.018696653279474666 original RTs: [0, 3040.3392489072985, 2972.70693985446, 2998.6211086416683, 0, 0]",,(no adduct),455.2471,2.0,39,59
"Sel Score: 0.69 RTime: 25.385 Area: 10173452.808189673 All areas: [11821300.665660353, 10895910.393818818, 7803147.365089852, 4531606.990848829, 5073143.091317155, 4252759.195645185] p-value: 0.040188376484001 original RTs: [1457.097801997174, 1588.7742500446675, 0, 0, 1443.0903466486352, 1541.7514107887357]",,(no adduct),426.2314,2.0,15,35
"Sel Score: 0.69 RTime: 86.112 Area: 6047298.891491786 All areas: [6333204.821680762, 5099006.476300097, 6709685.376494497, 3497664.237211984, 1990243.6729883952, 2750004.7622977803] p-value: 0.007426663641102623 original RTs: [0, 0, 5185.929860642841, 0, 0, 5201.492176231569]",,(no adduct),382.2558,2.0,76,96
"Sel Score: 0.69 RTime: 44.318 Area: 13206991.516767452 All areas: [14229045.482742714, 12880967.09084554, 12510961.976714108, 4071020.4416396515, 9251793.477248343, 4716912.465596955] p-value: 0.03748363481804921 original RTs: [0, 0, 0, 2722.8303958795636, 0, 0]",,(no adduct),397.7241,4.0,34,54
