Compound,m/z,z,p value,specificity,areas
EScore: 0.36 RTime: 3834.832,616.3144,3.0,0.45875086376317836,Unclear,"[10898775.972136296, 8623647.366144296, 8548065.052412875, 31819763.797510482, 6628717.5941891875, 10895103.847587865]"
EScore: 0.36 RTime: 3572.281,617.295,3.0,0.1397686166446276,Unclear,"[15352823.963297674, 4788286.037102132, 7991683.06893032, 18458566.795903824, 15525931.510439945, 15627578.928484723]"
EScore: 0.36 RTime: 3059.302,429.7414,2.0,0.28020509185089343,Unclear,"[12716847.759571528, 10280021.944530735, 1.96593, 18067015.54280284, 11809422.717602307, 10679839.767668592]"
EScore: 0.36 RTime: 4968.17,827.9403,2.0,0.261740633109547,Unclear,"[2734349.24732487, 3627755.022426976, 1760894.684870461, 2887648.1258143927, 7390732.381101979, 4053703.037960499]"
EScore: 0.36 RTime: 1479.932,339.7963,5.0,0.4110756165930915,Unclear,"[6051576.338180013, 1.97674, 1440773.4371884263, 5832167.14366777, 3817736.5236915885, 3579356.3791801147]"
EScore: 0.36 RTime: 2755.763,447.73,4.0,0.1240891109457661,Unclear,"[30622321.624919683, 12890873.758808313, 12976680.585454278, 25553312.021675542, 34367399.56151033, 39871276.09278858]"
EScore: 0.36 RTime: 2145.211,461.2403,4.0,0.2934301085128469,Unclear,"[1.11899, 9671247.986989388, 8149342.935353589, 6113520.044343561, 12714642.291537063, 12653979.52601157]"
EScore: 0.36 RTime: 1281.731,408.2287,4.0,0.11527716670731378,Unclear,"[2144750.805936449, 2976769.3792872466, 5815666.02105722, 5851531.923998992, 6241749.458274876, 7230473.018176607]"
EScore: 0.36 RTime: 2879.5,467.7414,2.0,0.3036660687370108,Unclear,"[11811182.935456583, 12468103.844505595, 7687439.983943321, 29388293.997408018, 8555447.82754184, 18671466.52603778]"
EScore: 0.36 RTime: 3109.502,434.222,2.0,0.5437707639016486,Unclear,"[4827428.763091143, 14237427.341651471, 6991062.784401705, 33413766.270031087, 8210893.722829268, 4523979.254106572]"
EScore: 0.36 RTime: 3356.206,524.9599,3.0,0.3109782945001631,Unclear,"[18472237.10249224, 1.17295, 11973759.365919193, 25323601.046712976, 16960035.126213163, 11761123.876697265]"
EScore: 0.36 RTime: 1451.02,422.7398,2.0,0.4719086618417308,Unclear,"[7444468.680097659, 6282869.189990196, 1.17508, 4650823.994296754, 4151083.7919814438, 15586718.018021006]"
EScore: 0.36 RTime: 1815.174,416.4578,4.0,0.3229530782506609,Unclear,"[10326395.472760707, 3601087.5558707165, 9494784.138318878, 17006991.438230094, 19873137.374277264, 4791581.03498018]"
EScore: 0.36 RTime: 1445.056,417.7271,4.0,0.06350886932556805,Unclear,"[7847284.581013911, 7632585.82168287, 6330526.234387415, 12526656.074489288, 15937729.665229756, 10348892.118009578]"
EScore: 0.36 RTime: 1749.532,411.2429,2.0,0.6072251487695685,Unclear,"[12874872.561825998, 7832952.340220726, 8256865.802177458, 42046345.45468979, 5662504.107900135, 3864252.3604084644]"
EScore: 0.36 RTime: 2542.427,452.4897,2.0,0.31262526847255667,Unclear,"[17789023.555213038, 14552742.093000028, 19609261.95590026, 50300918.85724359, 26215495.15669712, 16090574.194097597]"
EScore: 0.36 RTime: 2880.761,397.4813,2.0,0.3173394006719095,Unclear,"[3577241.54237079, 3412942.25083951, 9481796.226755328, 10186839.902840985, 14926781.847027544, 4252444.301439595]"
EScore: 0.36 RTime: 3278.175,474.7535,2.0,0.3522397407981405,Unclear,"[3083466.3489769613, 5551574.824884495, 9705100.79088831, 16013521.967452096, 3267445.694847675, 13436453.885610115]"
EScore: 0.36 RTime: 2682.444,417.9696,2.0,0.3036842139387579,Unclear,"[27471588.74731568, 23383865.048919458, 9071882.195398487, 54764955.48614023, 36508375.823417716, 15683995.704305267]"
EScore: 0.36 RTime: 3390.928,470.2509,2.0,0.002925311458799042,BeadsOnly,"[5108048.188805855, 6323414.45198465, 5231652.190755588, 10007259.218583696, 9594530.89039768, 10146194.557813238]"
EScore: 0.36 RTime: 1168.449,407.98,2.0,0.4599642548584494,Unclear,"[1613601.4548978778, 3148229.205660191, 2279616.542684705, 1321258.2124918827, 3156634.5306075946, 8101651.548388306]"
EScore: 0.36 RTime: 2616.901,389.2364,2.0,0.3013843913582812,Unclear,"[5235918.553683455, 13456484.324563231, 5992679.1764931455, 16749830.846331537, 5979937.215417446, 21401794.75349382]"
EScore: 0.36 RTime: 1825.699,352.7978,5.0,0.17989049744663388,Unclear,"[1786076.3743740288, 7539173.743816648, 5226411.994228069, 9301486.916464647, 11182016.788413232, 5537037.145650739]"
EScore: 0.36 RTime: 2419.189,426.4691,4.0,0.032627354523925726,BeadsOnly,"[17844430.313916873, 33130245.985045195, 26065690.167085294, 50515670.68266259, 36917305.315870725, 50326786.810317144]"
EScore: 0.36 RTime: 1464.242,421.9858,2.0,0.13935825268342886,Unclear,"[9209634.129487539, 7394800.525740645, 4961128.146647843, 11186438.384417607, 17804624.38042526, 9576430.514493499]"
EScore: 0.36 RTime: 1627.284,421.7179,2.0,0.3495879269029169,Unclear,"[5010668.462050324, 14587014.714031301, 17780345.802267317, 36018006.04625161, 8416197.254360402, 22496618.729622733]"
EScore: 0.36 RTime: 5138.093,660.8619,2.0,0.23807005938367748,Unclear,"[2151969.3628814924, 2040841.7051108119, 1316267.284463927, 1671044.867225519, 3473236.0005074646, 4722891.05855703]"
EScore: 0.36 RTime: 3239.504,458.2453,4.0,0.18317608964872262,Unclear,"[9439357.030997662, 8823437.436170347, 14213460.37840547, 20797446.828773797, 26282244.424924176, 11130914.088177212]"
EScore: 0.36 RTime: 1443.774,396.2347,2.0,0.33911623602419777,Unclear,"[2740514.25537501, 3334888.3114712755, 6000029.039959157, 3441826.284687175, 12089959.48948618, 6146302.578670828]"
EScore: 0.36 RTime: 3211.766,536.6257,3.0,0.1955834887435811,Unclear,"[18493601.694097903, 31795671.038324952, 14417361.122606752, 37692431.288750984, 23499748.947528504, 55035647.06477727]"
EScore: 0.36 RTime: 4334.811,553.3037,3.0,0.3518340256292217,Unclear,"[1374370.9837335744, 4942972.954849694, 2532382.349867987, 3575095.026326512, 9054938.822934294, 3268864.329641481]"
EScore: 0.36 RTime: 2620.309,457.2342,2.0,0.12120097817943055,Unclear,"[35961455.97468586, 18512111.6347273, 12464639.970771436, 44561940.95752913, 29211863.768495258, 46534330.311192244]"
EScore: 0.36 RTime: 3616.822,617.6321,3.0,0.304986518311524,Unclear,"[16877401.857534908, 10562825.266522657, 4758734.6896652365, 30539520.09205768, 17819106.356696058, 9572491.622937595]"
EScore: 0.36 RTime: 2533.918,416.4667,2.0,0.2610177512530731,Unclear,"[9882026.329523105, 25061875.856151782, 14182472.641339686, 46247162.23259129, 21515453.01051325, 20659172.76342192]"
EScore: 0.36 RTime: 3809.638,594.3058,3.0,0.18546469304344584,Unclear,"[13121618.911646038, 12574359.741835447, 5214183.614743392, 26911097.043655533, 15767699.812505636, 13045172.026515463]"
EScore: 0.36 RTime: 1597.621,459.2524,2.0,0.38578320540013883,Unclear,"[3924248.4905165564, 6014174.374627939, 3352079.5109812953, 8216431.2178434655, 13484939.905012174, 2290475.5725768437]"
EScore: 0.36 RTime: 3581.033,568.3016,3.0,0.17492311370919467,Unclear,"[9050119.083199473, 22206767.981812567, 14266528.787908768, 37850558.34739269, 27551668.561340123, 16896400.379545018]"
EScore: 0.36 RTime: 3363.799,456.7416,2.0,0.03534229711472121,BeadsOnly,"[5948379.711059391, 3560135.2168825483, 7363854.212783009, 11299177.084691482, 9925044.887010276, 9279071.907325782]"
EScore: 0.36 RTime: 4065.905,600.99,3.0,0.014664201561020286,BeadsOnly,"[3324528.576134439, 4542467.763804455, 2863011.058849085, 6118239.49283227, 6321289.625228316, 6960128.4893205315]"
EScore: 0.36 RTime: 2233.398,429.7414,2.0,0.37092851948891414,Unclear,"[13166143.875149904, 29852894.823254846, 32841436.355673496, 69535046.20703343, 11035453.897486502, 56599694.8060899]"
EScore: 0.36 RTime: 2928.019,572.2835,3.0,0.507476343960362,Unclear,"[9037212.78691441, 18494280.359369025, 17978917.484420035, 16627203.113251042, 57562500.18385201, 8146335.655868976]"
EScore: 0.36 RTime: 1344.081,447.237,2.0,0.09752093211498922,Unclear,"[7988309.287026365, 3887474.0343533102, 3679038.7238381454, 11432502.699692197, 6832102.328252498, 9884806.820600422]"
EScore: 0.36 RTime: 2674.848,418.7175,2.0,0.33892380014224127,Unclear,"[24281528.557709996, 26802487.912547294, 11172465.280977389, 59939886.426740006, 39281475.86390004, 13462210.123921266]"
EScore: 0.36 RTime: 2309.119,381.2047,2.0,0.13817033058903086,Unclear,"[7241406.721545026, 15584017.843937846, 11836569.157737812, 14156067.987491604, 20233075.66428518, 28391929.19554031]"
EScore: 0.36 RTime: 2642.185,390.2274,2.0,0.26513786937432177,Unclear,"[13894721.324144695, 7154511.585971943, 10430730.51809796, 30258724.791666374, 14034838.7280466, 12793520.869635122]"
EScore: 0.36 RTime: 1167.04,354.997,5.0,0.08336647241529266,Unclear,"[1772471.354496854, 975293.0901607232, 978278.4221876271, 2826234.6697305064, 2285159.441154541, 1646534.0878432489]"
EScore: 0.36 RTime: 3294.391,455.7331,4.0,0.32877258615858856,Unclear,"[7750612.345073753, 6957863.51175104, 7009955.672560843, 14092991.557611113, 20589468.99282608, 4723334.087605952]"
EScore: 0.36 RTime: 3207.864,471.2492,2.0,0.12921212165321808,Unclear,"[9696598.034325888, 5838629.098084627, 9823715.243260773, 20263407.256467234, 10104042.49952774, 15661216.099182699]"
EScore: 0.36 RTime: 2657.02,457.4745,4.0,0.06374183575400404,Unclear,"[11551163.688367218, 12442238.990710596, 10992021.834901467, 25657606.737285044, 21193822.7584704, 16656230.664644834]"
EScore: 0.36 RTime: 3912.873,611.6555,3.0,0.24036399075450177,Unclear,"[5571374.574624939, 4519756.287432046, 3352494.082380535, 9693263.77859517, 10997764.57688033, 3714543.4732314493]"
EScore: 0.36 RTime: 2723.517,578.6166,3.0,0.28884959278408884,Unclear,"[6165923.912301246, 16082497.819923822, 12225150.407950712, 14971760.061428174, 13688426.16895294, 33948023.195307426]"
EScore: 0.35 RTime: 3857.155,579.6267,3.0,0.2112015803341521,Unclear,"[13048046.968621254, 4146489.6941903005, 6391470.162698752, 19158982.894732, 15822285.990212675, 7880880.832360009]"
EScore: 0.35 RTime: 2831.74,451.4705,2.0,0.09055795557489482,Unclear,"[9356353.451361582, 8688436.633006375, 17102248.230523046, 26369914.1570175, 22543377.445515353, 15077073.379466796]"
EScore: 0.35 RTime: 1627.376,399.4737,2.0,0.12308389483673947,Unclear,"[15103634.290287659, 5080624.467580864, 16307436.876089554, 19561665.30958881, 29447379.379605416, 17477235.71746301]"
EScore: 0.35 RTime: 3733.499,649.643,3.0,0.16790616261438632,Unclear,"[1541009.4443794042, 2123406.4931682027, 4832946.860536284, 3296740.2587607782, 5871720.8709969735, 6322720.773413461]"
EScore: 0.35 RTime: 3283.697,472.989,2.0,0.3110365878383719,Unclear,"[5737243.18193199, 6817679.776316475, 6854220.343368952, 14054375.389702555, 17251293.849648193, 4081972.1441257494]"
EScore: 0.35 RTime: 2656.783,422.2456,4.0,0.3071130812930965,Unclear,"[7897741.954615709, 16907958.449407585, 7605161.71564034, 24144612.62232548, 6921563.179225668, 28055557.22277976]"
EScore: 0.35 RTime: 2672.176,392.7284,2.0,0.24704445020105584,Unclear,"[6560617.624426551, 10266208.423199002, 9480773.101661995, 18079368.4333311, 7346240.250682145, 22569226.741720572]"
EScore: 0.35 RTime: 2701.106,392.2245,4.0,0.08541233822551494,Unclear,"[12470746.133468531, 10973869.197640816, 8851772.29049017, 24484735.169998776, 20317913.86503709, 14119513.874120906]"
EScore: 0.35 RTime: 1765.417,327.9857,5.0,0.415892534643831,Unclear,"[2654020.0426195757, 2915969.1314610364, 2374688.2389396513, 3699403.056268644, 1814041.3375060263, 8985864.54731335]"
EScore: 0.35 RTime: 3648.153,563.6322,3.0,0.06734564012996468,Unclear,"[10823752.097429631, 5882893.708459966, 15348959.689831613, 21802134.584886957, 21552757.408412453, 15219076.218352389]"
EScore: 0.35 RTime: 4196.808,578.2986,3.0,0.15610842896202967,Unclear,"[865164.44723396, 4710351.587067305, 3438418.985458062, 5271925.1588783, 5804155.205181149, 5410204.4472574955]"
EScore: 0.35 RTime: 1326.248,440.4817,2.0,0.13094863362991366,Unclear,"[6598315.590095713, 4993155.812495753, 6665047.2739274185, 9872757.07240243, 15240500.0668974, 8284447.72681921]"
EScore: 0.35 RTime: 3310.523,426.987,4.0,0.513088746083033,Unclear,"[3144522.951396522, 7722682.694202428, 4237858.1074132165, 19570298.449359585, 5661869.730674814, 2434054.9556452124]"
EScore: 0.35 RTime: 1506.997,365.7994,5.0,0.23876056414741598,Unclear,"[3734909.526759989, 2752860.24498122, 1980730.0627291936, 2452278.0111732404, 7346674.737645385, 5727820.309117653]"
EScore: 0.35 RTime: 3551.561,506.5022,2.0,0.42847692344321975,Unclear,"[1563954.823261603, 7015647.92815113, 1913312.6189107988, 11219447.71996754, 6282060.118548232, 1746218.0868749914]"
EScore: 0.35 RTime: 3589.225,569.3,3.0,0.17503108665302938,Unclear,"[13773602.49891071, 6979352.204686729, 17668266.65999284, 34391333.25972875, 18441602.443711832, 18020413.65077376]"
EScore: 0.35 RTime: 3606.444,591.6243,3.0,0.2793481957591914,Unclear,"[14806244.793334976, 11049641.604515148, 1749525.526259468, 11931320.335164247, 12416632.552497534, 26585223.789035134]"
EScore: 0.35 RTime: 3831.173,532.6342,3.0,0.19645531452852702,Unclear,"[6280043.2994194385, 2877754.746304868, 3035561.605426915, 7667260.005917648, 10574442.322707804, 4274766.047644735]"
EScore: 0.35 RTime: 1403.999,419.7318,2.0,0.09503916746803914,Unclear,"[6455570.625018261, 11842356.64223756, 4515601.497505791, 17956572.366729647, 11535183.635191156, 12667945.31931557]"
EScore: 0.35 RTime: 1718.892,425.9861,4.0,0.20213861120776705,Unclear,"[16794142.7463795, 13316023.04777329, 15297069.756112251, 41796145.77278075, 20707152.875067562, 21434716.1761777]"
EScore: 0.35 RTime: 3835.133,648.3127,3.0,0.29569103196469126,Unclear,"[4971373.656593261, 1801148.438246861, 6954239.293861665, 9826519.750690755, 12332580.170597792, 3232210.811487974]"
EScore: 0.35 RTime: 3131.595,530.2751,3.0,0.1676656864118803,Unclear,"[8819351.012389839, 15219616.206208065, 7961450.241859053, 15850764.46009016, 28604641.58679353, 14752072.295049801]"
EScore: 0.35 RTime: 1941.041,425.2278,4.0,0.22436019832063792,Unclear,"[26944021.15026688, 26588752.951683544, 25696215.726704214, 73461011.8180044, 29676861.674650166, 43461488.74337052]"
EScore: 0.35 RTime: 2624.889,426.7236,4.0,0.18306113340874094,Unclear,"[18732323.37074279, 13138556.12730124, 25783836.947600283, 31869873.738816038, 51813498.84465775, 23178434.8107062]"
EScore: 0.35 RTime: 2599.772,428.9751,4.0,0.13373616205866268,Unclear,"[27103373.13514461, 23986349.894897874, 27058284.426233094, 31830974.031790264, 49671720.88928745, 63452141.44081128]"
EScore: 0.35 RTime: 4127.745,608.3164,3.0,0.4593150419023889,Unclear,"[7262140.15288133, 6134937.961572255, 1998129.894500947, 19096122.439206295, 5565013.863306274, 3993612.9326562127]"
EScore: 0.35 RTime: 2511.074,454.748,4.0,0.14873808793428672,Unclear,"[13353036.586734131, 22765509.606508072, 16824955.338371012, 42779912.62391919, 19435200.524534293, 36330761.51933875]"
EScore: 0.35 RTime: 2730.767,412.2294,2.0,0.17203013764751335,Unclear,"[54480841.56253947, 21833257.506234612, 17022826.802686825, 79736999.55771913, 50584831.56026622, 43585324.27425482]"
EScore: 0.35 RTime: 3790.736,599.6373,3.0,0.3238922651426096,Unclear,"[6314371.752605535, 11402314.744397845, 7505554.583066394, 26141200.4647445, 6855233.429804264, 14075962.501583712]"
EScore: 0.35 RTime: 705.196,554.7768,4.0,0.37908603828163767,Unclear,"[7380271.906802886, 5641065.573573932, 4053742.7794978875, 3450784.349342825, 9798613.501935001, 18655134.335900307]"
EScore: 0.35 RTime: 2013.226,427.4785,4.0,0.13446129787728078,Unclear,"[28224340.87708498, 17303706.52101817, 16965063.031143043, 27617746.072851263, 54107505.98959259, 35061840.60811892]"
EScore: 0.35 RTime: 3022.907,478.276,3.0,0.4662976368453484,Unclear,"[4517235.15828799, 11153108.088287717, 4713759.277715766, 25733797.435104188, 7534503.719557395, 4908214.3240225]"
EScore: 0.35 RTime: 1463.984,446.7479,4.0,0.38656930072615475,Unclear,"[6008909.147436388, 3787776.3122909637, 2689080.4945661025, 4012512.8217026615, 5019206.588996755, 14359394.063572679]"
EScore: 0.35 RTime: 3301.973,607.6317,3.0,0.337463296726218,Unclear,"[14392136.859346423, 10401764.40178006, 6292380.281387963, 32105025.764427915, 7064131.278016508, 19075071.977658905]"
EScore: 0.35 RTime: 2151.433,446.7266,2.0,0.13468964967520372,Unclear,"[20361747.706247263, 16805442.768301338, 11149170.624569232, 19161598.615102503, 31053912.16449805, 40352084.93015737]"
EScore: 0.35 RTime: 1886.637,361.1968,5.0,0.2631744850440149,Unclear,"[2963386.2832170813, 4976618.528993684, 11628626.486712944, 6413233.70574269, 11906673.525507111, 18397189.005467325]"
EScore: 0.35 RTime: 1141.569,425.2262,2.0,0.4456255311933261,Unclear,"[2474689.6669608103, 922561.5475670018, 2778167.405150356, 7632258.036765528, 2333998.992666851, 1621171.3321557865]"
EScore: 0.35 RTime: 3330.932,469.243,2.0,0.13126506470063667,Unclear,"[12140170.734189294, 7184744.495634921, 8090053.56924692, 20549874.453679588, 20632358.547565635, 10264369.352198398]"
EScore: 0.35 RTime: 2198.765,441.9739,4.0,0.32398843726254956,Unclear,"[21901813.646582503, 18373604.75494949, 20096151.795259964, 65136258.838699766, 23845016.974101458, 24508048.0843956]"
EScore: 0.35 RTime: 3382.674,453.7396,2.0,0.051963506216871604,Unclear,"[7302017.298422815, 8227369.024892819, 7359602.067301173, 17444776.369523942, 11761430.389866846, 13834231.45898899]"
EScore: 0.35 RTime: 969.935,405.4688,2.0,0.24939387865855694,Unclear,"[403171.4455644366, 531921.7856603799, 824137.124763537, 615677.9323051764, 1724037.139229082, 973422.0604603163]"
EScore: 0.35 RTime: 2168.676,429.7217,4.0,0.07201272101723792,Unclear,"[21954634.08034494, 23237479.60019128, 16730884.128839739, 33601053.42269608, 50261087.34313928, 32790934.49275041]"
EScore: 0.35 RTime: 1558.43,353.399,5.0,0.4779659004893011,Unclear,"[5234252.178281398, 2484673.193965649, 1970456.7126368773, 12298705.149419758, 4701930.137573147, 1264659.7027068145]"
EScore: 0.35 RTime: 1842.498,407.961,2.0,0.32604916167507547,Unclear,"[13091528.434908519, 10584072.862039609, 6757392.482739349, 6308722.312371058, 30362078.707235817, 20756300.00585228]"
EScore: 0.35 RTime: 3522.224,575.3132,3.0,0.21017943277274762,Unclear,"[1.43448, 8666306.283541415, 9174253.711131979, 11228529.918468561, 9104904.972313492, 13387444.93506442]"
EScore: 0.35 RTime: 3361.501,498.2594,3.0,0.18073748184218874,Unclear,"[4046414.5399241787, 7162211.917165421, 4341548.503349976, 14016919.466942003, 9602402.714474872, 5807818.20890198]"
EScore: 0.35 RTime: 4200.522,580.6489,3.0,0.39227669558686656,Unclear,"[4055363.5171604175, 1237206.5333058583, 2601710.179661545, 9268155.834694149, 2926097.8432750804, 2749790.6332455957]"
EScore: 0.35 RTime: 2617.244,405.973,4.0,0.15001632117693706,Unclear,"[22980080.241893213, 39599612.23359868, 11335153.881155066, 35155115.11359284, 65134462.05694044, 39980636.39322212]"
EScore: 0.34 RTime: 2164.788,466.4926,2.0,0.4823386909251935,Unclear,"[4702424.150382064, 4741943.270862934, 12113165.453697445, 6386983.572013252, 28660090.478448577, 6024805.265924355]"
